date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
15.01.2016;983.3;982.8;984.1;10;4;2;3.2;5.1;1.8;68;58;76;W;2;W;4;W;4;0.2;rain and snow
16.01.2016;989.2;992.7;994.4;10;9;9;1;1.5;0.6;84;60;69;NW;3;NW;3;NW;3;traces;snow
17.01.2016;990.6;991.6;994.8;9;3;6;-0.7;-0.2;-2.7;80;56;64;NW;1;N;3;N;4;traces;snow
18.01.2016;998;995.6;994.6;2;3;1;-5.7;-0.8;-4.5;82;54;68;N;1;N;2;N;1;0;
19.01.2016;992.3;991.9;992.4;3;8;9;-6.3;-3.1;-3.6;82;71;75;NE;2;E;1;N;1;0;
20.01.2016;991.1;;991.4;0;9;9;-5.4;0.5;0;81;58;54;W;1;W;3;W;4;1.2;snow
21.01.2016;996.9;1001.8;1004.8;9;8;4;-1.6;-0.8;-3.5;68;61;66;NW;3;N;2;N;2;traces;snow
22.01.2016;1008.4;1008.3;1008.8;2;0;0;-9.6;-1.6;-4.2;90;59;72;W;1;E;2;SE;12;0;
23.01.2016;1005.5;1005.6;1006.8;7;10;10;-6.5;-3.9;-3.3;85;88;94;SE;10;SW;2;E;1;8.5;rain and snow
24.01.2016;1007.9;1008;1007.4;9;9;7;4.6;6.4;4;71;66;78;W;3;W;2;W;2;3.5;rain
25.01.2016;1002.9;1001.3;1001.6;10;10;10;4.2;7.1;7.9;88;90;87;W;4;W;2;W;3;3.2;rain
26.01.2016;1001.2;1001.7;1002.1;7;9;0;9.8;12.6;5.2;63;53;87;W;4;W;3;SW;2;0;
27.01.2016;1000;997.8;997.6;8;9;8;-0.2;15.1;12.5;98;51;55;SW;2;W;4;W;3;traces;rain
28.01.2016;995.4;997.2;1001.6;9;8;9;4.9;15.1;8.9;85;45;72;SW;1;W;4;N;3;5.9;rain
29.01.2016;1002.8;1003;1003.7;10;5;0;5.4;11;7.6;96;66;81;NE;1;W;3;W;4;1.6;rain
30.01.2016;1000.4;995.5;990.7;1;9;10;1.1;4;2.6;98;90;98;W;1;SE;11;S;1;traces;rain
31.01.2016;989;989.1;990.1;9;9;9;6.2;6.7;5;73;68;81;W;4;W;3;W;3;7.5;rain
01.02.2016;988.8;992.7;994.7;10;9;1;7.4;13.3;12.9;95;88;70;W;2;W;4;W;3;2.5;rain
02.02.2016;996.3;993.9;991.3;9;9;2;10.5;12.2;8.3;69;64;82;W;4;SW;2;W;2;0;
03.02.2016;991.3;990.7;991.3;7;10;10;10.6;4.3;3.8;65;91;90;W;2;W;3;W;3;9.2;rain
04.02.2016;996.8;996.2;995.7;8;9;9;2.6;6.5;3.8;74;58;72;W;3;W;4;W;3;1.3;rain
05.02.2016;1000.2;1001.8;1002.5;9;9;1;3.5;6.3;3.6;79;49;76;NW;3;NW;3;W;3;0.1;rain
06.02.2016;1000.1;996.8;994.8;1;6;0;0.6;9.5;6.1;95;61;74;NE;1;SE;12;SE;12;0;
07.02.2016;985.9;983.4;983.4;6;7;8;3.1;13.9;10.1;86;46;61;SE;12;E;1;S;3;0;
08.02.2016;988.4;983.8;980.7;9;8;9;8.1;10.9;11;68;67;69;W;2;SE;12;S;3;0.5;rain
09.02.2016;985.7;978.4;970.5;9;9;5;7.2;11.7;11.9;81;66;61;SW;2;SE;11;S;4;1.5;rain
10.02.2016;968.5;969.6;972.7;10;10;9;4.6;4.7;4.4;87;77;64;W;4;W;4;W;3;4.9;rain
11.02.2016;978.9;981.9;983.3;5;3;0;3.3;7.1;3.4;74;58;72;W;4;W;4;W;3;0;
12.02.2016;982.1;979.2;976.5;7;9;4;-0.8;4.5;3.8;91;71;80;NE;2;NE;2;SE;11;0;
13.02.2016;971.1;970.1;969.7;10;2;8;2.8;7.7;5;83;60;76;NW;2;N;2;SE;12;0;
14.02.2016;969.4;968.1;968.5;10;10;10;1.9;6.8;7.9;97;81;93;S;1;SE;10;S;3;6.8;rain
15.02.2016;978.4;983.7;989.7;10;10;9;5.9;8;7.4;83;71;73;W;3;W;3;NW;3;0.1;rain
16.02.2016;1002.2;1006.3;1008.1;10;9;8;4.4;7.1;4.9;73;66;74;NW;3;N;2;NE;2;traces;rain
17.02.2016;1001.2;994.1;993.5;10;10;10;3.1;4.6;4.7;84;88;91;NE;2;SE;11;SE;11;0.5;rain
18.02.2016;992.2;990.7;989.9;10;10;10;4.5;5;4;94;91;94;S;1;W;1;W;2;13.2;rain
19.02.2016;989.6;992.3;994.7;10;10;10;2.6;5.5;5.7;91;78;76;W;4;NW;3;NW;2;7.3;rain
20.02.2016;998.7;996.1;993.5;10;8;9;3.8;9.5;7.6;72;36;51;W;3;W;4;W;3;9.1;rain
21.02.2016;988;988.5;987.9;10;10;9;9.7;13.6;13.9;85;72;72;W;4;W;5;W;4;0.1;rain
22.02.2016;985.4;984.6;984.6;9;2;9;13.4;18.7;14.2;52;37;56;W;4;W;4;SW;1;traces;rain
23.02.2016;983.5;982.2;982.2;10;10;10;12.8;13.8;11;56;52;70;W;4;W;4;W;3;4.8;rain
24.02.2016;991.7;991.3;991.6;4;5;0;2.4;9;3.3;73;36;75;W;3;NW;3;W;2;0;
25.02.2016;984.7;984.7;987;10;10;9;2.4;4;3.5;73;71;76;SE;11;W;3;W;3;0;
26.02.2016;989.5;988.9;988.9;4;6;7;0.3;6.3;3;72;45;58;NW;2;NE;2;E;2;0;
27.02.2016;986.7;985.2;985.9;7;8;7;-0.1;7.4;5.8;76;47;69;SE;12;SE;12;SE;12;0;
28.02.2016;986.8;987.3;989.4;10;10;10;4.6;10.3;8.5;86;68;82;SE;10;SE;12;SE;12;0.2;rain
29.02.2016;988;985;984.9;10;10;10;6.6;7.8;8.1;90;94;92;E;2;E;2;SE;12;9.3;rain
01.03.2016;986.8;989.2;990.2;10;10;9;2.4;3;2.5;89;74;74;W;5;W;4;W;5;1;rain and snow
02.03.2016;987;981.9;977.1;8;10;9;1.7;8;7.1;82;64;77;SW;2;SE;10;SE;11;1.1;rain
03.03.2016;977.3;976.9;977.6;10;10;10;3.8;4.9;3.8;88;85;84;W;2;NW;3;NW;2;4.9;rain
04.03.2016;981.5;980.3;978.8;10;4;0;2.9;8.3;4.5;77;48;78;NW;4;NW;3;E;2;0;
05.03.2016;973.2;972.4;972.1;10;9;9;1.4;11.1;10.1;89;50;58;E;1;NE;1;S;4;0;
06.03.2016;972.7;976.9;979.1;9;5;10;5.7;10.9;7.2;72;45;53;W;4;W;3;NW;1;0.1;rain
07.03.2016;979.7;979.7;980.5;10;10;8;4.4;3.8;3.6;70;88;84;W;2;NW;2;N;2;2.6;rain
08.03.2016;983.5;987.4;990.5;10;10;8;2.3;5.6;4;92;77;77;SW;1;W;2;NW;2;0.2;rain
09.03.2016;991.4;987.6;985.9;3;5;4;0.7;5.8;4.4;82;70;82;NW;2;NE;2;E;2;0;
10.03.2016;988.1;;;1;7;2;0.2;7.2;7.1;96;76;73;;0;NW;2;N;3;0;
11.03.2016;994.5;995.7;997.3;10;10;10;5.8;7.4;6.5;78;73;80;NW;3;NW;4;NW;3;traces;rain
12.03.2016;999.6;999.3;1000.3;9;10;10;5.1;7.9;6.5;75;67;75;N;3;N;3;N;3;traces;rain
13.03.2016;1001.8;1002.5;1003.4;10;10;10;5;6.2;5.6;82;78;74;N;3;N;3;N;3;0;
14.03.2016;1005.2;1002.5;1000.7;1;1;1;1.8;9.5;6.1;72;46;58;NW;3;NW;3;NW;2;1.7;rain and snow
15.03.2016;994;994.3;996;10;9;10;1.5;4;3.3;93;66;74;W;3;N;3;N;2;7.1;"rain; snow and graupel"
16.03.2016;1000.8;1004.9;1005.6;10;9;8;1.4;6.5;5.5;96;65;77;NE;2;SE;2;E;2;0.1;rain and snow
17.03.2016;1003.9;1000.7;998.4;0;4;0;0.3;11.5;7.6;97;53;63;NE;1;SE;3;E;1;0;
18.03.2016;994;990.1;988.8;0;3;3;4.2;14.1;11.2;80;44;49;W;3;W;3;W;3;0;
19.03.2016;993;992.8;993.2;9;8;10;3.5;8.4;7.3;80;62;67;N;2;N;2;NE;1;0;
20.03.2016;992.2;989.6;989.4;10;2;3;6;12.2;8.2;77;51;64;W;1;W;3;N;1;0;
21.03.2016;990.7;989.9;988.9;8;9;1;6;10.9;8.3;68;48;56;W;3;W;3;W;3;traces;rain
22.03.2016;986.8;985.6;985.4;9;8;9;6.8;10.1;7;68;53;70;W;2;NW;3;W;2;0.1;rain
23.03.2016;982.7;980.2;980.6;2;8;10;4.5;10.8;8.3;76;43;57;NW;1;N;3;NW;3;0.6;rain
24.03.2016;983.6;986.2;989.4;7;8;7;4.9;9.8;7.2;76;52;59;NW;3;N;3;NW;3;0.5;rain
25.03.2016;990.5;988.9;988.9;10;9;10;5.3;12.4;8.9;74;45;65;;0;W;2;W;3;0.9;rain
26.03.2016;993;994.5;994.3;10;10;8;6.1;8.4;8.2;85;76;74;NW;3;W;3;W;3;traces;rain
27.03.2016;992.2;988.5;988.2;0;4;9;3.9;14.4;11.3;89;47;54;;0;SE;3;SE;2;0;
28.03.2016;988.9;984.8;983.2;9;1;9;4.7;15.8;13;84;48;61;NE;1;SE;3;SE;3;0;
29.03.2016;986.1;987.1;989;5;4;7;9.5;17;13.6;75;38;50;W;2;W;4;W;3;0.1;rain
30.03.2016;990.7;989.1;988.7;9;10;7;10.2;16.2;13.7;72;56;70;N;1;SE;2;;0;0;
31.03.2016;988.1;986.1;982.9;8;8;9;10.3;21.7;19.1;80;43;47;SE;1;E;2;SE;2;0;
01.04.2016;983;992.2;997.3;9;10;10;10.9;12;8.1;80;69;61;NW;1;N;4;N;2;0;
02.04.2016;1000.2;997.2;995.6;6;5;7;3.7;14.4;12.2;78;41;44;NE;1;SE;4;SE;3;0;
03.04.2016;992.8;989.6;987.6;1;9;9;9;19.5;18;54;44;48;SE;2;SE;3;SE;3;0;
04.04.2016;984.3;983;982.6;5;9;9;10.4;21.1;18.6;79;39;52;NE;1;E;2;E;1;0;
05.04.2016;982.1;981.6;982.3;1;1;6;11.7;86.4412031998898;18.3;75;43;58;NE;1;E;1;SE;1;0;
06.04.2016;986.2;988.1;987.6;3;9;8;15.2;17.3;14.7;65;54;61;W;3;W;3;W;2;0.3;rain
07.04.2016;987.3;986.3;985.2;5;9;10;12.3;17.1;14.5;81;49;55;NW;1;N;2;N;2;traces;rain
08.04.2016;984.7;982.6;982.5;10;10;10;10.9;107.93585965307895;8.5;72;87;92;NW;3;NW;3;NW;3;13;rain
09.04.2016;980.8;981.3;982.2;10;10;10;7.6;8.8;8.4;89;77;80;NW;3;NW;2;NW;2;1.7;rain
10.04.2016;985.2;987.2;988.3;9;9;5;8;10.7;9.2;77;65;72;NW;4;NW;3;N;2;0;
11.04.2016;989.4;988.5;988;9;6;9;7.3;12.2;10.8;79;69;79;NW;2;N;2;N;2;0;
12.04.2016;987.4;987.8;986.3;10;9;1;9.7;;13.4;90;63;67;NE;1;NW;2;W;3;traces;rain
13.04.2016;984.7;981.5;979;0;1;8;9.3;19.9;16.4;90;54;70;NE;2;E;2;NE;2;14.3;rain
14.04.2016;981.7;983.7;986.3;8;9;7;11.5;14;12.4;80;65;63;W;4;W;4;W;3;0.1;rain
15.04.2016;988.1;983.7;984.7;1;9;9;9.9;17.2;14.3;76;48;62;SW;1;E;2;W;3;0;
16.04.2016;983.7;981.2;982.8;4;7;4;13.3;22.3;18;69;43;58;;0;E;2;NW;2;0;
17.04.2016;979.4;984.1;985.6;2;9;10;12.6;22.4;14.4;82;46;83;E;1;NW;2;W;2;4.9;rain
18.04.2016;992.3;994.1;993.7;9;10;9;9.3;11.5;11.2;89;76;78;NW;3;NW;2;NW;1;0.8;rain
19.04.2016;997.4;995.9;997;1;4;9;11;16.1;12.3;68;34;44;NW;3;NW;4;NW;3;0;
20.04.2016;1001.5;1001.9;1001.6;3;1;1;9;15.2;12;60;32;40;NW;4;NW;3;N;2;0;
21.04.2016;1002.4;998.8;994.9;0;0;0;7.5;16.9;13.9;64;40;54;E;1;E;2;E;2;0;
22.04.2016;991.4;989.1;987.4;2;6;6;11.2;19.1;15.2;66;39;50;E;1;N;2;NE;2;0;
23.04.2016;984.1;980.3;978.4;9;10;9;9.7;16.8;14.4;64;36;49;NE;1;E;2;N;1;2.5;rain
24.04.2016;984.3;983.6;983.6;10;10;10;5.1;9.3;7.4;70;41;46;NW;4;NW;4;NW;3;0;
25.04.2016;984.6;984.3;985.4;9;9;9;4.3;7.9;4.1;69;47;85;NW;3;NW;3;W;4;1.1;rain
26.04.2016;982.4;978.9;978.3;3;6;8;6.4;15.3;14.1;62;32;37;W;1;S;2;S;3;4.5;rain
27.04.2016;982.8;986.3;988;10;10;9;4.7;5;5.5;89;80;65;W;3;W;3;W;3;0.5;rain
28.04.2016;991.9;992.2;992.7;1;9;1;6.8;9.7;7.5;61;52;62;SE;1;S;4;S;2;0;
29.04.2016;996.6;995;994.5;0;1;0;4.9;15;11.5;82;36;46;NE;1;E;1;E;2;0;
30.04.2016;994.7;992.5;991.4;2;1;7;8.3;19.3;15.5;62;30;41;NE;1;SE;2;SE;3;0;
01.05.2016;991.9;991.9;992.2;9;9;9;9.6;17.4;15.9;76;55;58;NE;2;E;3;NE;3;traces;rain
02.05.2016;993.8;992.3;992.1;9;9;9;12;18.1;14.6;72;59;73;NW;3;NW;3;N;2;0.4;rain
03.05.2016;;988.8;988.8;9;7;9;12;16;14.4;76;60;58;NW;3;NW;3;N;3;13.8;rain
04.05.2016;994.7;997.4;998.9;10;9;10;8.8;9.7;9.2;90;80;81;NW;5;W;4;NW;4;1.7;rain
05.05.2016;1000.5;999.2;997.4;10;6;6;9.3;15.8;15;84;67;72;NW;3;NW;3;NW;3;0;
06.05.2016;996.3;993.8;991.8;2;3;2;13.3;22.1;18.3;78;36;53;SE;1;E;1;NE;1;0;
07.05.2016;991.7;990.2;989;1;5;2;14;22.6;19.5;60;39;40;E;1;E;3;NE;2;0;
08.05.2016;992.5;991.9;991.7;2;4;1;13.9;20.6;17.2;70;42;46;E;3;E;3;SE;2;0;
09.05.2016;993.3;992.6;992.3;0;4;3;14.3;65.09223767994258;19.6;70;44;49;SE;1;E;4;SE;3;0;
10.05.2016;991.9;990.1;989.4;2;9;8;13.8;17.3;15.5;80;65;75;SE;2;SE;4;SE;3;0;
11.05.2016;987.4;985.2;983.3;9;9;9;13.4;18.6;17;85;66;72;E;2;SE;3;SE;3;1.8;rain
12.05.2016;978.8;975.8;973.3;10;10;10;13.6;14.2;13.8;96;96;98;E;2;E;3;NE;2;60.8;rain
13.05.2016;968.9;971.1;971.8;9;9;10;12.3;15.9;14.1;87;73;86;W;5;W;3;W;2;0.5;rain
14.05.2016;974.9;978.3;980.8;9;7;7;14.5;19.8;15.5;81;38;68;NW;3;NW;4;W;4;0.8;rain
15.05.2016;989.4;990.2;991.4;9;6;2;9.9;13.6;11.3;60;40;41;NW;3;NW;4;NW;3;0;
16.05.2016;994;992.7;992.5;9;8;9;8.8;10.5;7.7;67;74;90;W;3;W;3;W;3;7.8;rain and graupel
17.05.2016;993.5;992.6;991.9;9;9;8;9.2;13.6;12.1;74;42;59;W;3;W;3;W;2;traces;rain
18.05.2016;991.5;989.3;987.4;9;8;7;11.8;18;15.7;63;34;48;W;2;NW;2;SE;2;0;
19.05.2016;985.5;985.1;987.4;5;8;8;13.1;20.8;13.5;70;50;86;SE;2;E;3;W;3;1.3;rain
20.05.2016;992.8;993.4;994;8;8;4;13.7;18;15.7;78;64;68;W;2;W;4;W;4;traces;rain
21.05.2016;995.7;994.3;993.7;1;8;9;18;23.1;20.2;55;38;45;NW;3;N;2;SE;2;0;
22.05.2016;991.9;989;987.3;2;5;1;17.8;26.3;23.1;64;40;46;SE;1;SE;4;SE;3;0;
23.05.2016;984.9;981.7;982.1;1;7;8;19.4;26.4;17.7;60;43;64;SE;2;SE;4;W;3;27.5;rain
24.05.2016;982.9;983.3;983.5;10;8;8;9.7;15.3;13.3;92;74;78;W;4;W;4;W;5;3.8;rain
25.05.2016;987.3;987.7;987.8;9;2;1;13.1;20;18.2;84;65;70;W;4;NW;3;NW;3;0;
26.05.2016;992.1;991.4;991;7;2;6;16.5;22.7;20.4;76;50;61;N;3;NW;2;NE;1;0;
27.05.2016;992.3;990.1;989.5;4;9;7;18;25.2;22.5;78;59;65;NE;1;E;3;S;2;traces;rain
28.05.2016;989.7;987.2;985.8;1;5;8;20.9;27.6;24.8;68;50;53;E;1;SE;3;SE;3;10.1;rain
29.05.2016;983.5;981.4;980;3;9;5;19.9;26.6;25.9;82;51;54;NE;1;SE;3;SE;3;0;
30.05.2016;982.1;983.7;982.9;4;9;8;20.1;21.4;19.4;70;60;63;E;1;W;2;S;2;0.8;rain
31.05.2016;985;986.6;986.2;8;8;6;18.5;17.7;18.4;68;81;68;W;3;SW;3;W;4;1.3;rain
01.06.2016;987.8;987;986.9;9;5;9;16.8;20.6;18.7;72;59;66;NW;2;SE;2;W;2;0;
02.06.2016;986.5;985.7;985.6;3;8;8;17.7;19.5;18.2;73;70;77;W;2;W;2;E;3;0.6;rain
03.06.2016;985.7;985;985.1;9;4;7;;21.7;20.8;82;57;64;W;1;NE;2;SW;2;traces;rain
04.06.2016;987.1;986.7;986.9;8;8;9;19.5;24.4;21.1;75;50;62;NE;1;N;2;W;1;0;
05.06.2016;989.5;989.7;991.5;9;5;9;18.4;23.9;18.4;78;56;74;W;2;NW;3;W;2;6.6;rain
06.06.2016;993.8;994.5;994.7;1;3;3;19.9;24.8;21.5;72;54;53;W;2;NE;2;NE;2;0;
07.06.2016;998.5;998;996.2;0;1;3;17.7;22.1;19.7;54;32;38;NE;2;N;2;NE;2;0;
08.06.2016;995.5;992.5;990.1;3;2;5;16.7;24.5;21.9;55;30;40;E;1;E;2;SE;2;0;
09.06.2016;989;987.9;988.4;7;9;10;20.2;23.7;19.4;62;55;64;NW;2;NW;3;W;3;1.2;rain
10.06.2016;987.9;985.9;985;9;4;2;17.9;;22.2;76;40;44;W;2;NW;2;W;2;0;
11.06.2016;985.8;985.5;985.9;9;9;10;17.9;22.8;19;69;53;57;E;1;NE;2;NE;2;4.9;rain
12.06.2016;987;984.8;982.9;10;9;7;15;19.6;19.6;91;68;69;W;2;N;1;W;2;1.5;rain
13.06.2016;980.8;977.9;977;9;8;7;17.6;22.9;20.9;74;51;60;W;3;NW;3;W;3;0.3;rain
14.06.2016;977.8;976.8;975.9;5;8;5;18.7;21.7;21.5;72;55;50;W;3;W;3;W;2;2.9;rain
15.06.2016;976.7;978.9;979.7;10;9;1;14.7;17.1;18.7;92;80;66;W;3;W;3;W;2;2.1;rain
16.06.2016;981.5;980.3;978.8;9;8;8;16.1;25.9;24.8;87;53;60;SE;2;S;4;S;4;0;
17.06.2016;978.1;986.6;988.8;9;7;10;17.4;21.2;20.5;74;44;49;W;5;W;5;W;2;0.3;rain
18.06.2016;993.6;992.5;992.1;7;7;6;18.9;23.2;19.9;66;44;65;W;2;E;1;S;2;0.7;rain
19.06.2016;994.7;992.9;991.7;9;6;9;15.2;24.8;20.4;85;47;64;W;3;NW;3;NW;4;9.2;rain
20.06.2016;993;994.8;995.6;10;10;6;15.7;16.8;16.6;90;90;88;NW;3;NW;2;NW;3;11.5;rain
21.06.2016;997.4;997.7;998.1;7;4;5;;25.9;23.7;84;46;58;E;1;E;1;N;2;0;
22.06.2016;1000.6;999.7;998.9;6;2;1;;27.1;25.9;68;52;56;SE;1;N;2;E;2;0;
23.06.2016;1000.2;998.2;996.6;1;1;0;24;30.5;27.8;62;42;46;NE;1;E;2;SE;2;0;
24.06.2016;994.5;992.3;990.6;0;1;0;24.8;32.3;30.4;70;47;51;E;1;SE;4;SE;3;0;
25.06.2016;989;987.1;985.6;0;2;4;26.4;32.1;29.9;74;45;50;SE;2;SE;4;S;3;28.1;rain
26.06.2016;991.5;992.1;991.5;9;8;9;18.8;23.2;21.9;82;64;70;W;3;NW;3;N;2;0.3;rain
27.06.2016;993.3;993.6;993.3;10;9;9;16.4;18.3;18.4;88;77;71;W;4;W;4;NW;3;5;rain
28.06.2016;994;992.4;991.5;1;4;1;18.8;25.3;23;60;44;56;NW;3;N;2;W;2;0;
29.06.2016;991.4;990.1;989.3;1;1;1;21.3;29.4;26.2;65;36;53;E;1;W;3;W;1;0;
30.06.2016;989.9;989.4;990.6;2;6;9;24;29.8;24.1;65;52;71;NE;1;SW;2;NW;2;3.4;rain
01.07.2016;993.6;992.6;991.6;8;2;1;21;28.6;26.4;75;44;52;W;2;NW;1;W;1;0;
02.07.2016;990.5;987;987.7;1;6;9;24.1;29.6;23.3;66;48;64;SE;1;SE;3;NW;2;14.2;rain
03.07.2016;995.5;995.5;995;10;9;2;15.6;18.9;19.1;80;71;64;W;3;W;3;W;3;0.4;rain
04.07.2016;998.4;996.3;995.1;1;4;7;19.5;24;22.9;56;47;51;NE;1;NE;2;NE;1;0;
05.07.2016;993.3;989.9;987.9;7;5;8;19.7;28.5;26.6;63;41;42;E;1;S;1;W;2;0;
06.07.2016;990.6;991.6;992.4;1;6;1;21.9;24.5;21.3;53;38;39;W;3;NW;4;NW;3;0;
07.07.2016;997.1;995.9;;1;5;3;18.5;24;22.2;50;40;46;NW;3;NW;2;NW;2;0;
08.07.2016;995.6;992.3;990.7;3;7;9;19.2;27;25;64;46;57;NE;1;E;2;NW;1;0.4;rain
09.07.2016;993;992.7;992.3;9;6;9;19.3;25.2;25;80;54;52;W;3;W;4;W;2;traces;rain
10.07.2016;994.9;991.9;990;6;1;1;21.1;29.5;27.8;62;40;47;E;1;S;1;SE;3;0;
11.07.2016;989;988;986.9;2;8;7;25.5;32.4;29.2;63;44;54;;0;SE;3;S;3;2.3;rain
12.07.2016;988.9;987.4;985.9;10;7;9;21.7;28.7;20.6;86;54;89;W;2;E;2;W;2;18.9;rain
13.07.2016;988.7;987.8;984.9;9;9;7;18.4;21;18.6;92;80;89;W;2;NW;2;W;1;15.4;rain
14.07.2016;983.6;987.6;990.8;7;9;9;13.3;16.6;15.9;88;71;77;W;5;W;5;W;3;traces;rain
15.07.2016;995.8;996.7;996.6;6;9;8;16.3;20.8;18.3;65;56;59;W;3;W;4;NW;3;0;
16.07.2016;996.8;995.5;996.2;10;10;10;15.1;18.2;17.3;71;56;60;NW;4;NW;3;N;3;3.2;rain
17.07.2016;993.7;993.2;993;9;8;8;15.7;;20.2;76;64;77;NW;3;W;4;W;4;0.1;rain
18.07.2016;995;993.9;993.9;7;4;2;21.3;27;25.1;72;56;47;NW;3;W;3;NW;2;traces;rain
19.07.2016;997;995.5;994.6;6;5;3;19.6;27.9;24.8;72;43;52;;0;NW;2;N;2;0;
20.07.2016;995.5;993.4;992.3;3;4;3;20.8;26.3;24.8;66;47;50;NE;2;N;2;NE;1;0;
21.07.2016;991.7;990.3;989.9;1;9;6;21.3;30;25.7;68;42;60;SE;1;S;1;NE;1;0.6;rain
22.07.2016;991.8;991;990.3;10;7;3;21.1;26.7;26.4;82;56;55;NW;1;NW;1;SE;2;6.2;rain
23.07.2016;992.2;991.9;990.8;9;6;4;21.7;29.2;27;86;51;58;;0;E;2;E;2;4.5;rain
24.07.2016;993.2;992.9;992.2;3;5;9;22.2;27.6;26.9;82;61;59;W;2;NW;2;NW;1;0;
25.07.2016;992.7;991.5;991.5;1;8;9;23.7;28;24.8;67;54;67;NW;1;NW;1;W;3;0;
26.07.2016;992.9;991.5;992.3;3;4;7;23.9;28.7;24.6;71;47;70;W;2;W;3;NW;2;0;
27.07.2016;992.5;990.3;989.6;5;8;9;23.6;27.3;26;70;59;67;NW;2;W;1;W;2;6.6;rain
28.07.2016;992.2;991.1;990.7;10;8;9;19.7;26.2;23.2;85;60;68;NW;2;NW;3;W;3;traces;rain
29.07.2016;991.1;989.5;989.4;8;3;1;22.3;28.4;25.4;69;45;54;W;2;W;4;W;3;0;
30.07.2016;991.1;989.1;988.5;1;1;2;22.2;31.6;28.6;71;34;50;E;1;W;3;SW;2;0;
31.07.2016;988.2;985.1;986.9;8;9;9;22.6;31.4;19.4;72;43;86;;0;SE;3;NW;3;12.3;rain
01.08.2016;991.3;993;993;7;9;9;19.6;23.9;22;76;47;52;NW;4;NW;3;NW;2;0;
02.08.2016;994.9;992.7;991.7;1;3;9;18.4;25.5;23.1;70;36;49;E;1;NW;2;W;2;0.1;rain
03.08.2016;994;991.3;990;9;8;5;18.7;27.1;25.6;81;46;55;W;2;W;2;S;1;0;
04.08.2016;991;989.3;987.4;4;8;1;21.3;30.7;28.3;80;50;45;E;1;E;3;S;3;traces;rain
05.08.2016;987.7;989.6;992.4;6;10;10;21.2;20.7;17.3;66;75;92;W;3;W;3;W;2;12;rain
06.08.2016;996.9;997.9;999;9;6;4;16.5;21.8;20;82;64;69;W;4;W;4;W;4;0;
07.08.2016;1003.2;1001.7;999.7;1;4;2;18.9;24.9;23;69;43;56;W;2;NW;3;W;2;0;
08.08.2016;998.7;995.7;993.6;1;1;0;19.2;28.4;24.4;71;36;48;;0;SE;2;SE;2;0;
09.08.2016;992.8;992.2;992.7;4;9;10;19.2;24;17.3;75;55;86;E;1;NW;4;W;3;7;rain
10.08.2016;992.8;992.9;993;10;10;9;13.6;14.2;15.1;92;89;86;NW;3;NW;2;NW;2;6.2;rain
11.08.2016;997.7;997.7;997.8;9;8;3;12.9;19;15;72;45;63;NW;3;N;3;W;3;0;
12.08.2016;999.7;1000;1000.5;8;8;9;13.6;18.6;16.3;76;62;76;E;1;W;3;W;4;traces;rain
