date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
14.06.2021;999.6;996.7;994.9;3;1;0;15.9;21.8;20.5;56;35;42;NW;3;N;2;N;2;0;
15.06.2021;995.6;993.8;992.2;3;8;6;18.2;25.6;23.5;61;36;48;E;1;N;2;N;1;0;
16.06.2021;993.6;992.3;991.6;5;1;2;22.9;29;26.5;56;30;38;NE;1;E;1;SE;2;0;
17.06.2021;992.5;992.3;992.2;0;1;0;;30.5;27.3;56;31;38;SE;1;SE;3;SE;3;0;
18.06.2021;992.7;991.2;990.4;1;3;1;23.6;31.2;28.6;56;31;38;SE;2;SE;3;SE;3;0;
19.06.2021;991.6;989.5;988.5;1;2;5;;;29.5;59;38;39;E;1;E;2;SE;2;0;
20.06.2021;988;986.2;984.5;2;7;8;24.1;32.9;;65;37;47;SE;2;SE;3;SE;2;0;
21.06.2021;983.2;981.9;981.9;9;9;8;25.3;29.8;29.2;66;56;55;SE;2;N;1;E;1;0;
22.06.2021;985.6;985.7;985.9;1;1;4;24.2;29.3;28.1;65;45;52;W;3;N;2;N;2;0;
23.06.2021;991.5;992.1;991.5;10;1;4;21.9;27.8;26.3;76;56;63;NW;2;N;3;NE;2;0;
24.06.2021;991.6;989.3;986.6;7;7;9;22.3;31;23.9;80;47;70;NW;2;NE;1;NW;3;0.3;rain
25.06.2021;;991.7;992.1;1;8;10;21.7;24;18.3;67;52;89;W;4;W;3;W;3;3;rain
26.06.2021;994;992.4;991.3;2;5;2;20.8;25.6;23.8;70;48;52;W;2;NW;2;N;2;traces;rain
27.06.2021;992.9;991.5;990.7;3;5;7;21.7;28;26.1;64;37;45;NE;1;NE;2;SW;2;0;
28.06.2021;992.1;990.5;988.4;5;6;3;22.8;31.6;30;61;37;40;NE;1;SE;1;E;2;0;
29.06.2021;987.9;985.8;981.7;1;1;3;24.4;29.8;29.4;63;46;45;W;2;NW;2;E;2;0;
30.06.2021;986.9;986.9;988.5;3;4;10;20.7;24.3;15.8;59;49;87;W;3;W;3;W;4;1.6;rain
01.07.2021;989.4;989.2;989.5;7;7;6;17.6;22.6;19.2;61;45;60;W;4;W;4;W;4;0;
02.07.2021;991.4;992.2;992.1;9;10;4;17.1;17.7;17.3;70;75;74;W;3;W;3;W;3;0.1;rain
03.07.2021;992.6;990.5;988.9;3;6;3;19.3;24.9;23.3;69;46;47;W;3;NW;3;N;2;0;
04.07.2021;989.5;986.8;984.5;8;7;6;20.1;26;24.8;63;35;43;E;1;NE;1;SE;2;0;
05.07.2021;987.4;987.9;987.9;9;8;6;19.7;45.08522442576024;25.2;69;38;42;W;4;W;3;NW;2;0;
06.07.2021;989.5;986.3;985.5;1;1;4;22.4;33.5;30.3;57;27;35;E;1;SE;3;SE;3;0;
07.07.2021;990.2;992.5;992.4;1;5;5;24;27.2;26;60;52;54;W;3;NW;3;NW;2;0;
08.07.2021;994.4;990.6;989.3;1;3;6;22.8;35.3;32.8;68;35;34;N;1;SE;3;S;4;4.8;rain
09.07.2021;991.4;993.9;994.1;8;8;7;19.4;22.3;23.4;81;57;47;W;2;W;3;NW;3;0;
10.07.2021;996.3;992.9;991.1;2;1;5;19.7;27.3;25.7;64;38;39;N;2;NE;1;NE;3;0;
11.07.2021;990.6;991.9;991.6;9;8;9;20.5;23.2;;67;61;53;N;1;W;3;W;4;1.8;rain
12.07.2021;990.8;987.8;985.7;1;1;1;20.2;28.6;26;71;48;57;;0;SE;2;SE;3;0;
13.07.2021;983.8;981.2;982.5;1;8;9;22.6;34.7;30.7;76;31;40;SE;3;SE;3;S;3;13.6;rain
14.07.2021;985.5;985.9;984.6;9;3;1;18.9;26.3;26.7;90;61;53;NW;3;E;2;SE;3;1.7;rain
15.07.2021;988.4;988.1;988;3;8;9;20.7;26;24.4;57;40;50;W;3;NE;2;NW;2;traces;rain
16.07.2021;990.7;990.2;989.7;5;2;4;22.4;28.6;24.9;64;40;51;W;3;N;3;W;3;15.1;rain
17.07.2021;990.2;988.5;988.8;10;9;10;20;26;18.8;94;67;83;W;2;NW;2;N;2;80.8;rain
18.07.2021;989.2;989.1;990;8;7;9;21.9;24.4;19.5;81;69;88;NW;3;W;4;NW;4;4;rain
19.07.2021;991.5;989.6;990.1;2;4;8;22;27.8;24.5;67;42;58;NW;3;NW;3;NW;3;0;
20.07.2021;992.8;992.4;993.3;9;4;2;16.6;23.8;20.7;68;42;43;NW;3;NW;3;N;3;0;
21.07.2021;997;996.7;996.6;2;5;0;19.7;23.2;21.8;57;45;44;NW;1;N;3;N;2;0;
22.07.2021;997.8;995.7;993.8;5;1;0;19.3;25.3;23.2;61;38;41;;0;N;2;N;2;0;
23.07.2021;993.8;991.6;990.7;1;3;0;19.8;27.2;24.1;59;34;40;NE;1;N;2;NE;1;0;
24.07.2021;990.1;987.6;986;1;2;6;19.8;29.1;27.2;59;45;47;E;1;SE;3;SE;3;13.1;rain
25.07.2021;987.7;986.2;984.1;3;3;10;21.4;28.1;26.7;83;60;62;W;2;E;3;SE;2;0.3;rain
26.07.2021;988.7;987.7;985.9;7;1;9;22;29.2;28.6;74;48;49;S;2;SE;3;S;2;0;
27.07.2021;991.4;990.3;988.3;3;8;3;23.1;29.5;26.8;63;47;54;W;2;E;2;SE;2;0;
28.07.2021;988.4;986.3;988.3;6;3;9;23.1;31.2;21.5;70;43;82;W;2;E;2;W;4;2.9;rain
29.07.2021;991.5;989.7;988.1;1;2;1;20.9;27.7;26.1;69;40;45;W;2;NW;2;E;2;0;
30.07.2021;988.5;985.9;984.6;2;3;2;22;30.3;26.3;72;42;48;E;1;E;2;SW;3;0.2;rain
31.07.2021;986.3;986.1;984.8;9;8;5;20.3;26.4;25.1;78;52;56;W;2;W;3;W;2;15.3;rain
01.08.2021;983.7;981.5;984.4;10;9;7;18.6;20.7;16.9;94;70;85;NW;1;W;4;W;2;11.8;rain
02.08.2021;988.8;989.5;989.9;5;5;3;17.5;24.1;19.8;73;46;65;W;4;W;3;N;2;0;
03.08.2021;992.3;989.2;988.1;7;6;10;18.3;24.4;22.8;72;51;58;E;1;SE;3;SE;2;0;
04.08.2021;991;990;988.3;9;9;10;73.46361851702363;21.7;19.3;68;57;79;W;2;E;1;SE;2;7.1;rain
05.08.2021;983.3;982.1;981.9;10;10;6;15.7;16.9;16.9;92;88;81;NW;1;NW;4;W;4;6.1;rain
06.08.2021;983.6;983.5;983.9;8;8;3;17.7;20.7;20.1;80;74;75;W;3;NW;1;NE;1;1.7;rain
07.08.2021;985.9;982.8;980.1;3;6;6;19;26.4;26.7;73;60;56;SW;1;E;3;SE;3;1.1;rain
08.08.2021;989.3;990.8;990.6;9;9;9;18.4;21;20.2;71;58;73;W;2;NW;2;NW;2;4.3;rain
09.08.2021;996.7;995.2;994.3;9;9;9;16.8;25.1;21.9;84;51;61;NE;1;E;2;SE;1;0.3;rain
10.08.2021;995.6;992.8;990.8;2;1;1;20.3;29.1;26.7;75;47;50;W;1;S;2;S;2;0;
11.08.2021;994;994.4;994.3;5;5;8;21.9;27.4;;65;49;60;NW;3;NW;2;NW;2;0;
12.08.2021;997.3;996.7;995.9;1;7;7;19.5;28.4;25.1;70;46;56;NE;1;E;1;NE;1;0;
13.08.2021;997.6;997.3;996;3;6;6;21.1;28.9;27.6;72;53;49;E;1;N;2;S;2;0;
