date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
05.04.2019;981.4;980.5;981.8;9;9;10;9.6;16.2;10.1;66;46;90;NE;2;SE;3;NE;1;3.4;rain
06.04.2019;983.4;982.9;983.1;10;5;0;8.3;13.8;11.3;90;56;61;SE;2;SE;3;SE;2;0;
07.04.2019;981.8;981.4;981.6;6;9;3;8.7;17.5;14.8;80;50;61;SE;3;SE;3;E;2;0;
08.04.2019;984;982.7;983;8;6;1;11.5;19.7;14.1;77;49;64;SW;1;NW;2;W;3;0;
09.04.2019;984.4;983;983.1;5;5;5;11.9;19.7;16.2;71;38;40;W;4;N;2;N;3;0;
10.04.2019;985.6;986;986.6;9;9;9;8.3;11.6;10.8;69;65;65;NW;2;N;3;NW;2;0.4;rain
11.04.2019;990.1;991.5;993.4;10;10;10;6.2;9.6;6.7;61;54;64;NW;3;N;4;N;3;traces;rain
12.04.2019;994.3;993.3;994.4;5;7;6;4.4;11.1;6.5;56;44;58;NW;3;N;4;N;3;0;
13.04.2019;994.8;994.2;994.5;10;9;9;5.2;;6.1;61;55;68;N;3;NE;3;NE;2;0.1;rain
14.04.2019;993.6;993.7;994;10;9;10;4.6;10.5;9.4;83;70;74;NW;2;NW;2;NW;2;0.5;rain
15.04.2019;998.6;997.4;997;4;1;0;7.4;15.8;10.7;65;24;37;NW;2;N;3;N;2;0;
16.04.2019;997.4;995.8;995.8;0;0;0;5.4;16.3;12.8;59;34;40;E;1;E;2;E;2;0;
17.04.2019;998.9;998.9;999.6;4;3;3;8;16.7;14.4;42;43;52;N;2;N;3;NW;2;0;
18.04.2019;1003.6;1003.4;1004;0;2;0;10.9;18.9;16;61;38;42;NE;1;SE;2;S;2;0;
19.04.2019;1006.5;1004.8;1004.1;0;1;0;11.1;21.7;17.7;68;32;27;E;1;N;2;NE;2;0;
20.04.2019;1005.7;1003.4;1001;0;1;1;11.8;21.2;15.9;54;22;38;SE;1;E;1;N;1;0;
21.04.2019;999.6;996.5;994.2;0;1;0;12.2;21.2;16.1;54;26;38;S;1;N;2;NE;2;0;
22.04.2019;990.7;987.6;988.4;0;1;9;11.9;21.9;16.5;59;32;46;NE;1;E;3;E;4;0;
23.04.2019;987.5;988.5;987.7;8;10;10;10.9;10.2;10.4;74;92;85;SE;4;SE;4;SE;4;2.1;rain
24.04.2019;987.4;986.2;986;9;2;8;10.8;22.5;20.7;82;48;46;SE;3;S;4;S;4;0;
25.04.2019;989.5;988.8;986.8;0;6;7;15.2;26.2;23.3;71;32;36;NE;2;E;3;S;3;0;
26.04.2019;986.4;984.5;986.6;6;8;7;16.3;25.3;15.5;61;35;56;;0;S;4;W;5;0.3;rain
27.04.2019;991.2;990.7;989.7;8;9;9;11;16.4;;68;51;58;W;4;W;4;W;3;traces;rain
28.04.2019;993.2;992.3;992.4;1;8;1;10.4;16.7;12.5;58;36;44;NW;4;NW;3;N;3;1.2;rain
29.04.2019;991.4;990.3;990.7;10;10;10;8.3;10.3;9.6;82;79;76;NW;3;W;4;NW;3;3.5;rain
30.04.2019;987;986.9;987.4;10;10;7;7.2;12;11.2;90;91;88;W;5;NW;3;NW;4;15.4;rain
01.05.2019;988.6;987.6;987.3;1;3;8;11.2;18.6;15;62;45;58;W;4;W;4;NW;4;0;
02.05.2019;986.4;983.7;982;3;2;2;15.8;21.9;18.2;56;30;41;W;3;W;4;W;2;5.7;rain
03.05.2019;983.6;984.6;985.3;10;8;9;9.9;14.6;11.5;90;66;89;W;4;W;3;W;2;5.1;rain
04.05.2019;984;980.9;980.3;9;10;10;10.8;11.7;11.4;85;83;84;;0;NW;1;NW;1;15.2;rain
05.05.2019;986.4;988.4;989.3;10;10;10;3.7;5.9;5.2;91;89;83;NW;4;N;3;NW;4;17.1;rain
06.05.2019;990.3;990.2;991.9;10;9;8;;11.4;10;80;41;47;NW;4;NW;4;NW;4;0;
07.05.2019;994.7;993.8;993.3;6;7;8;8.7;14.2;9.8;56;35;61;NW;3;NW;3;NW;1;0;
08.05.2019;990.3;985.6;981.5;7;5;8;8.1;18.5;15.4;71;42;58;E;1;SE;4;SE;4;0.7;rain
09.05.2019;979.3;980.7;980.2;10;10;8;11.4;14.5;12.9;89;60;71;W;2;W;2;W;1;2.6;rain
10.05.2019;984.7;986.4;988.1;1;6;5;14.8;18.8;15.3;63;42;56;W;4;W;3;W;3;traces;rain
11.05.2019;989.1;987.8;987.6;9;10;9;12.1;19.9;17.8;77;58;59;SW;1;NE;2;SE;2;13;rain
12.05.2019;993.8;998.4;1001.9;9;10;10;11.9;8.9;8.5;79;89;91;W;3;NW;4;NW;4;2.4;rain
13.05.2019;1004.9;1004.9;1005.9;10;10;9;9.2;12.8;10;72;53;61;NW;4;N;3;N;2;traces;rain
14.05.2019;1002.4;999.3;997.6;8;10;10;7;9.7;7.2;63;55;79;NW;4;NE;3;N;3;8.5;rain
15.05.2019;993.7;992.6;993;10;10;10;6.5;7.5;6.4;85;83;90;NW;3;NW;4;NW;4;18.3;rain
16.05.2019;991;990;989.5;10;8;8;6.7;12.1;11.8;93;69;73;W;3;N;1;NE;2;0.4;rain
17.05.2019;988.4;986.9;986.6;5;2;1;11.5;16.3;12.2;82;61;73;SE;2;SE;4;SE;3;0;
18.05.2019;985.9;984.9;983.5;1;9;1;12.7;19.6;18;77;58;58;SE;2;SE;4;S;3;0;
19.05.2019;982.5;981;979.9;8;5;9;13.4;21.2;82.51334695530012;81;54;71;;0;SE;3;SE;3;6.8;rain
20.05.2019;977.8;978;977.9;10;9;4;13.4;19.7;16.9;96;62;66;SE;2;SE;4;S;3;2.2;rain
21.05.2019;980;981.8;982.3;7;9;9;11.8;18;14.4;90;61;72;NE;2;W;5;W;5;3.5;rain
22.05.2019;984.6;986.9;988.5;10;10;10;13;15.4;13.3;92;82;91;W;4;W;4;W;4;19.7;rain
23.05.2019;991.8;992.2;992.1;9;9;9;11.7;14.5;14.5;81;59;50;W;4;NW;4;NW;3;traces;rain
24.05.2019;990.7;989.2;987.9;1;5;4;15.1;21.6;19.2;61;36;44;NW;3;NW;2;N;2;0;
25.05.2019;989.9;989;988.5;7;4;8;15.4;23.8;20.7;68;42;50;E;1;E;1;E;2;1.5;rain
26.05.2019;990.5;989.3;988.8;7;6;7;17.7;24.6;19.7;70;45;66;W;3;NW;2;W;2;traces;rain
27.05.2019;987.1;985.4;984.5;9;10;10;17.8;22.2;16;76;65;91;E;1;SE;3;S;3;2.6;rain
28.05.2019;980.4;979.3;981.5;10;10;9;16.7;16.5;15.5;81;88;86;S;1;W;2;W;3;11.8;rain
29.05.2019;988.4;991.2;993.2;10;10;10;12.2;13.6;13.3;90;86;75;NW;3;N;3;NW;3;9.3;rain
30.05.2019;998;999.1;999.1;10;10;10;10.9;14.8;13;79;69;70;NW;3;NE;2;E;1;traces;rain
31.05.2019;999.6;998.8;997.7;9;6;6;14.3;22.3;;64;41;60;NW;2;N;3;W;3;traces;rain
01.06.2019;998;995.9;994.6;5;4;7;19.6;26;23;65;48;58;NW;3;N;3;N;2;0;
02.06.2019;995.2;993.7;992.5;1;3;4;21.7;27.1;22.7;62;39;55;NW;1;N;2;NW;2;0;
03.06.2019;993.2;991.2;989.6;1;1;3;;28.1;24.4;66;35;41;E;1;E;2;E;2;0;
04.06.2019;989.7;987.7;986.8;3;2;4;22.5;28.9;25.9;56;36;57;NW;1;N;2;E;2;0;
05.06.2019;985.9;984.1;984.3;1;6;8;22;29.1;24.9;64;44;57;SE;1;E;2;SE;3;0;
06.06.2019;984.9;986.3;986.8;9;9;9;19.5;23.4;21.9;79;66;72;SE;3;SE;3;SE;2;34.1;rain
07.06.2019;990.8;989.5;988.2;9;4;0;16.9;24.9;24.5;82;63;59;W;3;SE;3;SE;3;0;
08.06.2019;993.5;998.4;998.1;1;6;1;19.4;23.6;22.2;53;41;48;W;5;NW;3;NW;2;0;
09.06.2019;1000.3;997.1;994.5;8;7;9;20.2;27;25.2;51;50;41;N;2;E;2;SE;2;0;
10.06.2019;991.5;989;987;7;4;3;23.6;30;27.4;61;49;52;SE;3;SE;4;SE;4;0;
11.06.2019;987.4;986.6;986.7;1;2;8;25.1;31;28.5;68;45;49;SE;2;SE;4;SE;3;0;
12.06.2019;;985.9;985.6;5;2;8;24.2;30.6;28.5;62;43;52;S;2;SE;4;S;4;0;
13.06.2019;988.8;987.8;985.9;2;2;4;22.5;29.6;29.5;64;56;47;W;2;E;2;S;3;0;
14.06.2019;993.6;992.8;991.4;2;1;1;23.3;31;29.1;69;47;49;NW;2;E;2;SE;3;0;
15.06.2019;988.8;987.7;985.9;6;9;7;25.9;32;29.8;60;40;51;S;2;SE;3;S;3;0;
16.06.2019;990.6;992.6;993.8;5;7;9;22;23.9;22.9;71;61;60;W;3;W;4;NW;2;traces;rain
17.06.2019;995.7;995;993.6;2;9;9;20.9;25.7;23.8;62;52;53;NW;2;NE;3;NE;3;0;
18.06.2019;993.6;991.4;990;7;7;5;20.5;27.6;25.5;61;46;55;NE;2;E;3;SE;2;0;
19.06.2019;989.2;986.8;986;3;7;8;23.5;27.7;25.5;69;50;65;E;1;E;2;SE;2;0.4;rain
20.06.2019;988.3;986.7;988.1;7;4;7;20.2;29.5;22.8;83;42;73;E;1;N;2;NW;1;2.2;rain
21.06.2019;992.2;991.3;990.8;1;4;4;21.1;28;25.4;66;45;53;W;3;NW;2;NW;2;0;
22.06.2019;994.1;992.4;990.8;9;9;10;21.1;25.8;20.3;72;57;74;N;2;NE;2;NE;2;6.7;rain
23.06.2019;991.8;992.9;992.7;10;9;9;19.1;21.8;20.5;92;82;83;NE;2;NW;2;NW;2;5;rain
24.06.2019;996.6;996.6;996.7;9;4;1;19.8;28;26.4;63;47;52;W;2;NE;2;N;2;0;
25.06.2019;998.5;998.7;998.3;1;2;1;23.4;29.7;28.8;68;50;54;E;1;SE;3;SE;3;0;
26.06.2019;998.8;997.4;995.8;3;2;1;26;34.5;31.5;69;42;43;SE;2;E;2;SE;2;0;
27.06.2019;994.7;992.7;992.9;0;5;2;29.2;33.9;28.1;52;45;31;NW;3;NW;3;N;3;0;
28.06.2019;996.9;995.7;995.7;0;4;1;21.4;26.2;24.3;44;36;41;NW;2;N;3;NE;3;0;
29.06.2019;998.2;996.6;995.5;1;4;1;20.8;27.6;25.5;53;35;38;E;1;E;1;N;1;0;
30.06.2019;994.5;992.1;990.7;0;0;0;22.3;34.8;30.9;56;33;36;SE;1;SE;3;S;3;0;
01.07.2019;991.3;988.5;992.2;3;2;10;24.4;36;20.9;65;37;81;SE;1;E;2;NW;4;9.6;rain
02.07.2019;992.4;992.9;991.7;9;9;8;23.3;23.8;24.2;64;66;60;NW;3;NW;2;W;2;0.4;rain
03.07.2019;996;994.9;994.3;1;6;9;19.4;24.8;23.7;53;39;40;N;2;NE;2;NE;2;0;
04.07.2019;997.8;995.9;993.4;6;1;1;18.5;;24.3;48;36;39;N;2;NE;2;NE;2;0;
05.07.2019;991.4;989.9;989.1;7;7;4;21.7;28.7;25.3;52;34;35;W;1;W;3;W;2;0;
06.07.2019;988.8;984.6;982.7;8;2;7;22.6;32.6;29.8;56;21;26;E;1;W;4;W;3;1.7;rain
07.07.2019;983.7;984.7;985.4;9;9;7;22.8;22.5;18.3;55;58;86;W;4;W;5;NW;3;4.1;rain
08.07.2019;991.2;990.2;989.3;5;8;9;17;22.9;21.5;58;41;49;NW;2;W;2;W;3;0;
09.07.2019;992.3;990.5;990;5;7;7;17.2;21.5;20.2;46;38;40;NW;2;N;2;NW;2;0;
10.07.2019;992.8;991.7;990.7;1;9;5;16.4;21.8;20.2;54;36;38;NW;2;NW;3;NW;2;0;
11.07.2019;990.2;988.3;987.8;3;9;8;19.6;24.6;21.9;45;34;40;NE;1;W;3;W;2;1.3;rain
12.07.2019;988.9;987.3;986.3;10;9;9;15.8;20.6;20.1;89;67;59;W;3;W;2;W;3;2.4;rain
13.07.2019;986.6;986.8;987.6;9;9;9;16.7;17.7;16.6;79;84;89;W;3;W;3;W;3;18.9;rain
14.07.2019;988.9;988.4;989.1;6;8;8;17.9;22;15.8;71;53;87;NW;3;NW;3;W;2;2.2;rain
15.07.2019;990.6;989.6;989.1;3;4;2;17.8;24.1;21.6;68;40;53;NW;2;NW;2;NW;2;0;
16.07.2019;990.4;988.5;988.2;6;7;5;19;24.9;23.3;63;46;48;N;2;W;3;NW;2;0;
17.07.2019;990.5;988;986.7;4;5;5;18.6;25.9;23.5;58;44;50;NW;2;NW;2;NE;2;0;
18.07.2019;988.4;987.9;988.1;3;7;6;19.6;26.5;23.6;64;45;51;NW;1;N;2;W;2;0.2;rain
19.07.2019;990.8;990.5;990.4;9;9;7;19.1;28.5;26.3;71;38;40;SE;1;NW;3;W;2;traces;rain
20.07.2019;992.1;991;990;7;7;9;20.5;30.4;29.3;72;37;43;NE;1;E;2;S;2;0;
21.07.2019;992.8;996.1;996;9;9;9;23.4;24;24.8;66;61;57;E;1;W;3;W;3;traces;rain
22.07.2019;999.1;997.7;996.3;8;9;9;23.3;28.9;27.7;64;42;43;NW;1;NW;2;W;2;0;
23.07.2019;;994.6;993.5;6;1;1;24.2;31.7;29.3;53;34;40;NW;2;NW;3;N;2;0;
24.07.2019;994.7;992.9;991.7;0;1;1;23;30.9;28.5;66;36;43;NE;2;N;2;E;1;0;
25.07.2019;994.5;992.1;990.4;1;1;1;24.8;33;29.5;55;30;35;E;1;E;2;E;1;0;
26.07.2019;987.9;984.5;981.5;1;2;6;24.1;34.4;31.8;61;26;28;NE;1;NE;2;S;2;0;
27.07.2019;980.6;981.6;980.3;10;9;10;21.4;22.4;19.9;74;67;87;E;3;SE;3;SE;2;2.5;rain
28.07.2019;977.6;977;976.7;10;7;9;19.6;25.6;24;86;65;74;SE;3;SE;3;N;2;11.6;rain
29.07.2019;981.9;983.2;983.7;9;5;6;20.4;26.6;20.6;90;63;74;NW;1;W;3;W;4;0;
30.07.2019;986.7;986.6;986.3;5;2;9;22.8;26.3;25.8;72;63;62;W;4;W;4;W;3;0;
31.07.2019;988.8;988.3;989.9;6;6;9;23.8;30.1;20.9;64;45;79;NW;3;W;3;NW;3;5.3;rain
01.08.2019;992.6;991.3;989.6;3;4;6;20.6;27.9;25;73;39;52;NW;3;NW;2;N;1;0;
02.08.2019;989.3;987.7;987;9;10;10;20.8;25.3;22.9;64;51;64;W;1;NE;1;NW;2;traces;rain
03.08.2019;987.3;988.2;989.1;6;7;6;20.6;19.7;17.1;65;71;77;W;3;W;4;W;3;0.9;rain
04.08.2019;991.9;991.3;990.5;1;3;2;18.3;25.3;23.3;71;40;44;NW;2;NW;2;W;2;0;
05.08.2019;991.1;988.8;988;1;5;10;19.3;28.4;24.3;71;31;49;SE;1;W;2;W;3;0.9;rain
06.08.2019;989.9;988.8;987.3;9;9;9;19.6;27.8;25.2;78;49;57;W;2;W;3;W;2;4.2;rain
07.08.2019;985.9;984.7;981.5;8;9;9;22.5;30.2;28.6;74;39;46;SE;1;S;2;S;3;3.8;rain
08.08.2019;989.2;989.1;988.8;7;9;5;21.2;27.3;24.6;67;45;53;W;3;W;2;SW;1;0;
09.08.2019;991.3;989;987.9;1;3;9;20.4;30.5;28.1;70;38;50;E;1;E;2;SE;2;0;
10.08.2019;989.4;989.5;;7;3;7;22.4;32.4;23.5;82;44;76;E;1;NE;1;NW;3;2;rain
11.08.2019;996.1;993.3;989.5;9;2;0;20.6;27.7;26.8;79;42;47;NW;2;SE;2;SE;3;traces;rain
12.08.2019;989.7;989.5;990.5;0;8;9;23.7;27.9;20.4;66;53;86;W;2;N;2;NW;3;12;rain
