date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
19.03.2015;1000.2;1000.1;1000;0;0;0;2.4;10.9;7.2;69;43;57;NW;1;NE;2;N;2;0;
20.03.2015;1000.5;998.9;996.7;0;0;0;1;10.3;7.4;82;45;51;SW;1;E;2;SE;2;0;
21.03.2015;992.1;988.4;987.4;1;1;6;0.5;13.6;11;86;40;53;W;1;E;2;N;1;traces;rain
22.03.2015;993;995.5;997.2;10;9;9;7.7;9;5.1;65;58;64;N;2;N;3;NE;3;0;
23.03.2015;996.5;993;990;1;1;4;-0.1;9.3;8.7;76;47;60;NW;1;E;2;E;2;0;
24.03.2015;987.2;985.5;984.9;0;1;1;5.4;16.1;12.1;74;43;60;SE;2;SE;3;SE;2;0;
25.03.2015;984.4;982.9;982.1;2;10;10;5.6;15.8;13.9;86;49;60;NE;1;SE;4;SE;3;0.6;rain
26.03.2015;982.5;982.9;982.4;9;9;9;9.4;13.7;12.8;83;75;72;S;2;S;1;NW;2;3.4;rain
27.03.2015;987;989.4;991.5;10;10;9;6.5;10.3;9.2;89;57;61;W;3;NW;3;W;4;0.5;rain
28.03.2015;995;993.4;992.7;9;9;2;7.4;10.3;6.7;62;44;56;NW;4;NW;3;N;2;0.4;rain
29.03.2015;988.1;982.5;981;10;8;9;6.7;14.8;12.3;90;59;69;W;2;W;3;W;3;2;rain
30.03.2015;975.7;975.7;982.1;10;5;9;7.9;11.8;5.6;80;49;87;NW;3;W;4;NW;3;8.5;rain and graupel
31.03.2015;;972.2;977.7;10;9;10;4.7;14.3;9.8;82;64;82;S;2;W;4;W;3;7.4;rain
01.04.2015;984.3;986.8;989.3;9;7;5;4.6;7.5;5.1;70;54;60;W;4;W;4;W;3;2.3;"rain; snow and graupel"
02.04.2015;987.2;980.4;986.6;9;10;9;4.9;6.7;3.7;71;75;72;W;5;SW;4;W;3;2.3;rain and graupel
03.04.2015;994.1;993;992.3;9;7;9;3;10.2;7.7;66;36;44;W;4;W;4;NW;3;traces;rain
04.04.2015;989.5;987.4;988;7;9;9;4.5;10.8;6.8;60;33;40;NW;1;NE;2;NE;1;0;
05.04.2015;992.7;993.9;995.7;2;9;7;2.6;7.9;6.2;66;41;44;N;2;N;2;N;3;0.3;"rain; snow and graupel"
06.04.2015;996.7;996.1;999.5;4;4;9;3.9;;3.7;61;31;66;NW;3;N;3;N;3;traces;snow
07.04.2015;1006.7;1005.4;1003.7;1;9;9;3.3;9.8;9;64;38;42;NW;4;NW;4;NW;4;0.6;rain
08.04.2015;1002.1;1003.8;1004.8;10;10;9;6.1;9.5;;70;65;66;W;4;N;3;NW;3;0.1;rain
09.04.2015;1007;1004.4;1002.6;9;0;6;7.7;14.2;11.2;72;46;53;NW;2;E;2;SE;3;0;
10.04.2015;1001.1;998.7;996.9;8;1;3;6.3;19.3;15.8;77;42;44;;0;E;3;SE;2;0;
11.04.2015;996.5;995.6;997.4;3;8;9;9;20.2;13.6;67;42;73;NE;1;E;2;N;4;0.9;rain
12.04.2015;1004.3;1003.9;1002.5;6;9;2;13.4;18.6;14.7;64;42;54;W;3;NW;2;NW;1;0;
13.04.2015;1000.4;999.7;1000.8;4;9;9;10.7;18.7;12.9;72;38;60;SE;1;W;5;N;2;0.3;rain
14.04.2015;1004.5;1000.3;998.5;9;9;6;9;16.7;13.6;48;29;32;NW;2;NW;3;N;2;0;
15.04.2015;995.9;992.7;990.5;5;4;6;16.5;23.1;20.4;44;30;31;W;4;W;4;W;3;0;
16.04.2015;988.3;987.2;986;6;9;9;12.1;24.8;20.3;62;21;36;SE;1;W;4;W;2;0;
17.04.2015;986.8;984.5;986.8;9;9;10;13.9;18.7;10.7;62;56;88;NW;2;N;1;N;2;7.8;rain
18.04.2015;993.4;995.7;997.2;6;6;2;7;11.8;7.6;64;39;51;NW;3;N;3;N;3;traces;rain
19.04.2015;997.9;995.7;995.2;9;1;6;5.5;13.6;10.8;66;36;50;;0;N;2;NW;1;0;
20.04.2015;996.2;993.6;994.5;3;1;6;8.9;17.3;15.8;53;32;38;NW;3;NW;4;NW;3;0;
21.04.2015;1000.1;996.7;995.2;7;1;1;9.8;19.2;18.9;52;27;22;NW;3;NW;4;NW;4;0;
22.04.2015;998.2;995.7;994.6;1;9;1;13.6;18.9;14.8;43;30;46;NW;2;NW;2;E;2;0;
23.04.2015;994.3;991.2;990.5;7;3;8;11.7;19.5;10.7;60;36;63;W;2;SE;3;W;4;traces;rain
24.04.2015;991.4;990.4;989.5;1;5;1;11.5;18.9;15.4;57;31;46;W;2;W;2;NW;1;0;
25.04.2015;989.5;986.2;985.1;1;5;7;10.4;23.3;19.4;72;36;40;E;1;SE;2;SE;2;0;
26.04.2015;986.5;984.8;983.3;8;8;7;16.8;21.7;17.9;57;42;62;NW;2;W;3;S;2;0;
27.04.2015;980;977.1;975.6;8;7;6;13;25;21.1;80;39;40;SE;2;SE;3;S;4;0;
28.04.2015;977.1;981.2;989.1;7;10;10;14.4;12;7.5;68;87;86;W;1;W;5;NW;5;7.2;rain
29.04.2015;996.5;995.6;993.8;1;5;8;8;15.1;11.9;64;30;38;NW;4;N;3;NE;2;0;
30.04.2015;992.5;990.6;991.3;9;10;10;7.4;16.7;11.5;66;43;70;NE;1;W;2;W;2;0.4;rain
01.05.2015;986.3;983.5;981.8;10;10;10;9.7;15.4;11.6;83;56;87;E;1;E;2;NW;2;3.8;rain
02.05.2015;983;987.3;988.7;10;9;10;10.6;14.6;12.9;93;65;72;N;2;NW;3;W;2;0.2;rain
03.05.2015;988.2;987.6;987.2;10;10;10;10.7;13.7;12.6;87;78;84;E;2;SE;3;SE;2;0.9;rain
04.05.2015;987.6;987.8;988;9;8;10;13.5;22.7;;91;53;92;SW;2;W;3;N;2;1.7;rain
05.05.2015;985.5;983.3;982.7;9;8;9;16;25.6;22.7;91;54;65;SE;2;SE;3;E;2;0;
06.05.2015;988.1;988;990.7;8;10;9;19.3;18.7;14.1;65;69;79;NW;2;NW;4;W;4;0.8;rain
07.05.2015;993.9;993.5;993.3;1;4;4;15.3;19.8;17.3;61;42;59;NW;3;NW;3;NW;2;traces;rain
08.05.2015;995.1;991;989.1;9;4;8;13.6;22.8;20.6;63;45;41;NE;1;E;3;S;3;0;
09.05.2015;992.3;994.3;993.9;9;9;9;15.9;18.9;17;64;63;68;W;2;W;4;W;3;0.4;rain
10.05.2015;998.7;998.1;999.1;8;9;1;15.2;19.6;17.9;66;37;40;W;4;NW;3;NW;3;0;
11.05.2015;1004.6;1002.4;1000.8;2;4;1;12.2;19.4;15.6;58;31;43;NW;2;N;2;NE;2;0;
12.05.2015;1000;996.1;993.5;5;8;9;11.8;25.2;21.5;68;30;43;E;1;E;3;S;2;0.2;rain
13.05.2015;994.4;992.4;987.7;9;4;9;16;22;20.3;80;52;62;;0;NW;2;;0;2.4;rain
14.05.2015;984;985.1;985.8;6;6;7;15.3;20.4;16.8;80;47;54;W;4;NW;3;N;1;traces;rain
15.05.2015;987.7;989.7;991;10;10;10;13.2;15.8;14.3;66;62;73;E;2;SE;2;E;2;0;
16.05.2015;996.2;995;994.6;9;4;5;13.4;22.6;19.9;82;34;46;SE;1;NW;2;W;3;0;
17.05.2015;998.8;997.6;995.9;9;8;4;15.1;19.1;16.8;58;58;60;NW;3;W;2;W;3;0.1;rain
18.05.2015;994.8;987.9;984.3;7;6;2;12.4;23.3;21.1;65;42;52;E;1;SE;3;S;3;0;
19.05.2015;983;985.7;984.9;1;9;9;16.8;20.2;17.8;76;57;64;E;1;W;4;NW;2;3.4;rain
20.05.2015;984.8;986.2;989;8;10;9;15.7;14.1;11.2;82;76;80;W;2;W;4;W;3;2.5;rain
21.05.2015;993.9;995.1;996;10;10;9;10.1;12.9;13.2;87;78;71;NW;3;NW;3;NW;3;traces;rain
22.05.2015;997.6;996.1;994.1;10;10;10;12.5;13.6;13.8;68;77;72;NW;4;N;3;NW;3;8.5;rain
23.05.2015;990.3;989.1;989.4;10;10;10;10.9;12.2;11.8;91;93;91;NW;3;NW;3;NW;3;13.6;rain
24.05.2015;991.7;992.9;992.2;10;10;9;11.1;13.1;13.2;93;88;86;NW;2;NW;2;W;3;traces;rain
25.05.2015;989.7;986.5;984.7;9;10;10;13.2;19.4;17.2;82;54;71;NW;3;N;3;NW;3;0.2;rain
26.05.2015;984.7;987;989.3;9;10;10;14.8;14.8;12.7;77;90;82;W;4;NW;3;NW;3;8;rain
27.05.2015;993.3;993.8;994.3;3;9;6;11.8;13.9;12.6;65;56;52;NW;4;NW;3;N;3;0.1;rain
28.05.2015;995.4;993;991.3;9;2;3;11.5;17.2;15;66;46;56;NW;2;N;2;SE;2;0;
29.05.2015;991.4;988.5;986.6;9;4;8;12.3;22.5;21.1;74;44;51;E;1;E;3;S;3;0;
30.05.2015;988.8;989;991.2;5;6;10;;24.7;17.4;70;38;80;E;1;W;3;NW;2;0.9;rain
31.05.2015;995;993.2;991.1;6;7;9;15.6;23.3;20.8;58;47;54;NW;1;SE;2;S;3;traces;rain
01.06.2015;993.2;992.2;991.5;8;9;9;18.6;26.6;24.1;73;45;50;E;1;E;3;S;2;0;
02.06.2015;993.9;993.9;993.8;2;2;1;21.6;27.3;24.9;58;37;49;W;2;SW;2;S;2;0;
03.06.2015;996.3;995.5;994.6;3;4;3;21.1;30;27.6;68;35;41;E;1;W;2;W;2;0;
04.06.2015;1000.6;999.7;998.5;1;1;1;21.2;26.9;24.1;62;44;48;NW;3;N;3;NE;2;0;
05.06.2015;1000.5;999;997.2;0;1;0;19.2;25.8;23.5;51;37;54;N;2;NE;1;SE;2;0;
06.06.2015;997.4;997.3;996.9;0;1;1;21.2;28.8;26.5;66;46;50;SE;2;E;3;SE;3;0;
07.06.2015;1000;998.4;997.1;6;3;1;22.6;29.8;26.7;63;42;43;;0;E;3;SE;2;0;
08.06.2015;996;993;991.5;2;4;3;21.9;28.5;24.9;62;35;54;NE;2;SE;2;NE;3;0;
09.06.2015;994.5;994;995.7;4;6;7;18.5;25.1;20.2;60;52;66;NW;2;NW;3;NW;3;0;
10.06.2015;998.9;996.3;995.4;1;5;6;15.6;23.8;22.6;70;50;55;NW;3;N;2;NE;2;0;
11.06.2015;996.1;993.4;991.8;3;2;7;18.3;26.9;;63;44;54;N;2;NE;1;SE;2;0;
12.06.2015;990.4;987.6;985.7;1;1;1;;31.3;28.8;66;36;36;SE;2;S;4;S;3;0;
13.06.2015;986.1;985.1;985.5;2;7;9;21.9;29.6;24.4;68;42;48;NE;1;E;2;W;4;1;rain
14.06.2015;987.1;984.8;983;8;7;9;21.7;28.2;20.3;69;43;89;E;1;SE;3;SW;1;1.3;rain
15.06.2015;983.9;987.8;989.5;4;10;10;20.2;19.9;19.4;72;80;74;W;3;NW;3;NW;2;0.3;rain
16.06.2015;993.8;992.9;992.3;9;9;7;16.3;21;20;64;45;42;N;3;NW;3;NW;2;0;
17.06.2015;996.1;995.8;994.7;2;9;9;15.7;16.6;17.2;54;48;47;NW;3;N;3;NW;2;0;
18.06.2015;992.6;989.5;987.7;5;9;9;18;20.9;20.1;48;45;52;W;2;W;3;W;4;0.2;rain
19.06.2015;987.6;989.4;990.2;9;10;9;17;17.2;14.7;71;65;82;NW;2;W;2;W;3;0.4;rain
20.06.2015;991;991;991.8;9;8;9;13.4;15.2;12.8;76;70;82;W;3;W;4;W;3;1.8;rain
21.06.2015;993.6;992.6;992.5;9;9;8;12.7;17.5;13.8;74;52;86;NW;3;W;2;W;3;0.6;rain
22.06.2015;991.4;987.9;986.8;9;9;10;14.8;24.9;16.8;76;39;79;SW;1;W;3;N;4;6.1;rain
23.06.2015;985.7;988.1;988.8;10;9;5;13.6;15.4;17;85;74;57;W;2;SW;2;W;3;0.6;rain
24.06.2015;995.2;995.8;997.6;9;8;9;14.4;19.2;16.2;69;50;70;W;2;W;3;W;3;0.1;rain
25.06.2015;999.4;997.3;996.5;1;3;7;16.7;22.3;21.3;63;39;42;NE;1;N;2;NE;2;0;
26.06.2015;997;994.6;993.6;1;5;9;19.4;24.6;23.3;50;35;45;N;1;N;2;W;2;traces;rain
27.06.2015;992.1;991.7;991.2;10;9;9;19.8;19.3;19.2;64;88;70;NE;1;N;2;W;4;11.3;rain
28.06.2015;993.3;994;995;8;4;2;17.6;24.2;22.1;83;37;37;NW;4;NW;3;N;3;0;
29.06.2015;997.3;996.7;995.8;8;7;1;18;22.3;21.5;68;45;53;SE;1;N;2;N;2;traces;rain
30.06.2015;997.3;995.8;995.1;9;8;8;18.4;27.3;24.7;70;30;48;E;1;NE;2;W;1;0;
01.07.2015;997.1;996.3;995.9;3;4;5;21.3;29.5;27.4;69;33;40;E;1;NE;1;N;2;0;
02.07.2015;998.8;998;998;1;4;1;22.3;30.3;28.1;54;36;35;NE;2;E;2;N;2;0;
03.07.2015;1001.9;1001.4;1000.5;0;1;1;23.9;30.1;27.8;50;36;44;SE;2;E;3;SE;3;0;
04.07.2015;999.6;997.6;996.5;7;1;1;23.7;32.4;28.4;60;30;35;E;1;E;3;E;2;0;
05.07.2015;995.8;993;991.7;8;2;4;22.8;34.6;30.6;64;22;30;E;1;SE;1;SE;2;0;
06.07.2015;992.5;992.7;992.5;6;7;1;24.7;32.5;30.1;58;45;51;E;1;W;4;W;3;traces;rain
07.07.2015;992.9;988.4;984.8;0;3;9;25.7;35.1;30.6;63;38;49;E;1;E;2;S;2;traces;rain
08.07.2015;985;986.9;988.2;3;10;10;;21;17.1;47;89;91;W;2;NW;1;W;3;13.3;rain
09.07.2015;991.2;990.5;993.8;3;6;3;18.7;23.7;16.1;66;37;83;W;3;W;4;W;3;3;rain
10.07.2015;998.1;994.9;994.1;5;5;3;16.7;23;21.7;54;37;38;NW;2;W;3;W;2;traces;rain
11.07.2015;995.9;992.1;990.7;0;2;3;17.5;26.1;24;45;31;40;E;1;E;2;SE;2;0;
12.07.2015;992.2;989.9;988.3;1;9;8;20;30.4;28.1;68;31;33;E;1;W;3;W;2;0.5;rain
13.07.2015;992.3;991.7;991.7;10;9;9;16.9;23.2;21;84;50;59;NW;2;W;4;W;4;0.8;rain
14.07.2015;992.3;992.2;991.4;9;9;8;18.5;21.7;21.5;83;80;77;W;3;W;3;W;3;2;rain
15.07.2015;994.1;994.1;993.5;7;6;2;22;27.8;24.6;66;43;54;W;3;W;2;N;1;traces;rain
16.07.2015;995.7;993.5;991.9;1;3;1;22.5;31.8;29.1;57;37;47;E;1;E;2;SE;3;0;
17.07.2015;992.9;992.3;991.2;3;2;3;24.5;34.7;31;72;23;38;E;1;N;2;N;1;0.2;rain
18.07.2015;993;991;990.2;9;1;5;25.4;34.5;30.6;56;32;40;E;1;S;2;SE;2;0;
19.07.2015;989.1;985.1;983.6;3;3;8;26.4;36.2;33.2;56;32;30;SW;1;S;2;W;3;1.3;rain
20.07.2015;990.1;990.2;989.2;7;6;3;23.6;29.4;27.7;70;46;49;W;3;W;3;NW;1;0;
21.07.2015;991.4;990.1;988.9;1;9;6;24.8;33.8;32.4;66;35;38;E;1;SE;2;S;2;0;
22.07.2015;991;988.4;986.3;0;1;0;27.7;36.5;32.9;51;27;37;NE;1;E;2;SE;3;0;
23.07.2015;987.9;989.1;988.4;5;9;7;28;28.8;26.7;51;54;60;W;2;NW;3;NW;2;0.1;rain
24.07.2015;989.7;986.1;983.6;3;5;7;23.8;33.3;30.8;59;41;43;N;1;E;3;SE;2;traces;rain
25.07.2015;982.2;982.5;983;8;6;10;23.4;28.7;26.3;72;40;49;E;1;W;4;W;2;1.8;rain
26.07.2015;;989.6;986.2;7;2;3;16.8;24.5;22.3;56;32;35;W;3;NW;2;NE;1;0.1;rain
27.07.2015;983.6;982.8;982.8;9;7;7;17.3;20.2;18.3;78;78;92;E;1;SW;2;W;1;5.4;rain
28.07.2015;986;984.9;984.1;7;9;7;18.4;25.2;23.1;70;39;51;SW;2;W;3;S;3;4.4;rain
29.07.2015;988.7;986.5;985.8;10;7;9;14.4;19.9;18.9;93;70;76;W;2;S;2;SE;2;1.4;rain
30.07.2015;990.7;989.7;989.3;9;5;6;16.9;23.4;21.7;74;38;43;W;3;W;2;W;3;0;
31.07.2015;993;992.6;991.7;8;9;2;18.2;24.2;21.3;60;29;36;NW;1;NE;2;N;1;0;
01.08.2015;992.5;990.8;990.1;5;4;9;16.9;27.6;24.6;58;30;42;E;2;S;4;SE;3;0.9;rain
02.08.2015;993.7;995.5;995.4;10;8;7;17.6;21.5;19.3;81;72;77;NE;2;NW;2;W;2;0.3;rain
03.08.2015;995.4;994.3;992.8;9;3;4;18.8;28.4;26.1;84;49;56;W;1;E;2;SE;1;0.1;rain
04.08.2015;992.2;989.2;988.8;0;3;1;21.5;31.3;29;79;43;48;E;1;SE;3;SE;3;0;
05.08.2015;993.5;991.9;991.1;6;1;2;23.5;32;29.3;58;38;44;W;3;NW;2;NW;1;0;
06.08.2015;993.2;991.8;991.5;0;4;1;24;34.6;30.6;69;31;35;;0;E;3;SE;2;0;
07.08.2015;993.4;992.5;991.9;0;1;0;24.9;35.4;31.6;64;28;39;;0;SE;3;SE;2;0;
08.08.2015;993.6;991.9;991.9;0;1;1;25.2;36.4;32.2;66;26;31;E;1;SE;3;S;3;0;
09.08.2015;993;991.4;990.3;0;2;2;25;36.1;30.9;58;21;30;;0;SE;3;SE;3;0;
10.08.2015;991.4;989.7;988.5;1;5;1;24.7;34.7;30.4;55;20;27;SW;1;SE;3;S;2;0;
11.08.2015;990.1;989.7;989.7;8;5;4;23.6;35.8;29.9;58;18;30;E;1;E;3;W;2;0;
12.08.2015;992.9;991.6;991.5;4;3;9;23.4;35.4;31.8;53;25;36;S;1;E;1;N;2;0;
13.08.2015;992.7;990;988.2;1;1;3;25.7;36;31.1;51;27;37;N;1;E;1;E;2;0;
14.08.2015;988.1;984.9;983.6;1;6;1;25.4;34.1;32;54;31;34;S;1;SE;3;SE;3;0;
