date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
12.02.2020;991;991.3;993.2;3;9;10;2.9;7.6;3.1;69;44;89;W;3;W;4;W;4;1.4;rain
13.02.2020;996.7;991.3;984.9;5;8;10;2.2;8.7;7.2;79;54;62;W;3;S;3;S;3;traces;rain
14.02.2020;986.7;993.8;998.2;9;7;9;7.6;10;7.1;70;66;77;W;4;W;3;NW;3;1.6;rain
15.02.2020;1002.7;1001.6;1000.7;7;5;8;3.7;11.1;8.4;88;49;60;W;2;SE;2;SE;2;0;
16.02.2020;999.9;997;995.8;8;9;8;2;;9.9;86;49;57;S;2;S;3;SE;3;traces;rain
17.02.2020;994.8;993.7;993.6;7;8;7;3;12.2;9.3;85;52;68;;0;SE;2;SE;2;0.2;rain
18.02.2020;997.9;1000.1;1000.7;9;5;9;8.4;11;8.3;72;40;46;W;4;W;4;NW;2;0;
19.02.2020;996.7;991.7;995.2;8;10;9;3.5;10.3;5.4;65;42;76;W;2;W;2;W;4;2.7;rain and graupel
20.02.2020;999.2;997.8;996.7;8;6;9;3.5;9.3;7.4;73;47;59;W;3;W;3;SW;1;0.1;rain
21.02.2020;993.4;1001;1003.6;9;7;5;6.8;7.4;;72;43;48;W;4;NW;4;NW;3;2.9;rain and graupel
22.02.2020;1004;1001.4;998.7;9;8;9;4;14.9;9.7;64;24;39;SW;2;W;3;SW;2;traces;rain
23.02.2020;996.9;990.2;985;9;10;9;9.4;13;16.1;72;56;53;W;4;W;5;W;6;1.5;rain
24.02.2020;996.8;996.3;991.9;7;9;9;6.6;9.3;8.5;60;52;55;NW;3;W;4;S;1;traces;rain
25.02.2020;983.2;978.1;976.3;6;9;10;3.8;17;13.1;91;23;47;SW;1;W;4;W;4;0.4;rain
26.02.2020;972.7;974.4;976.8;10;10;9;7.7;6.5;5.6;66;57;61;W;3;W;3;W;3;traces;rain
27.02.2020;982.4;981.4;974.4;3;5;7;2.8;7.1;6;72;43;43;W;3;W;3;SE;3;0.6;rain
28.02.2020;982.8;991.1;994.4;10;9;1;3.7;6.1;3.6;67;53;60;NW;5;NW;4;W;4;traces;rain and graupel
29.02.2020;987.7;981.7;978.2;10;10;9;2.9;8.8;8.9;51;43;40;SW;2;SE;2;SE;3;traces;rain
01.03.2020;981.8;980.2;978;10;9;9;5.8;10.4;7.2;66;57;79;S;2;SE;2;E;2;9.3;rain
02.03.2020;973.5;973.5;971;9;8;9;6.9;13.9;12;72;36;55;W;4;S;3;S;3;1.8;rain
03.03.2020;971.3;976.2;980.4;10;9;5;8.8;8.7;5.6;76;64;70;W;2;W;4;W;4;0.7;rain
04.03.2020;986.7;986.8;988.3;7;5;4;4.6;10.9;4.7;72;32;82;W;3;NW;3;NW;2;0.2;rain
05.03.2020;986.5;979.6;975.4;0;1;1;0.2;11.9;8.6;86;33;52;W;1;S;4;SE;4;3.8;rain
06.03.2020;972.7;973.5;976.5;10;9;9;5.4;11.1;9.7;94;71;65;S;1;S;1;SW;2;1.8;rain
07.03.2020;983.6;988.9;993.7;2;8;9;5.6;9;6.7;70;54;60;W;3;NW;4;NW;3;traces;rain
08.03.2020;997.3;995;993.5;8;5;4;5.5;10.4;;49;39;61;NW;3;N;2;W;1;0;
09.03.2020;988.9;987.9;990.1;9;9;9;;11.9;8.4;78;50;75;N;1;W;3;W;3;0.4;rain
10.03.2020;992.5;989.1;988.8;1;8;10;6;12.7;9.6;76;41;61;W;3;W;4;W;3;1;rain
11.03.2020;;989.1;991.6;9;9;9;13;17.7;14.8;71;57;62;W;5;W;5;W;3;traces;rain
12.03.2020;990.7;987.7;986.9;2;6;6;9.5;20.6;;80;40;48;SW;2;W;5;W;3;0.6;rain
13.03.2020;990.8;991.4;993.4;9;5;2;9;12.8;9.4;68;43;49;NW;3;W;4;W;4;0;
14.03.2020;996.6;996.9;998.4;4;7;1;6.2;10.3;6.8;55;44;43;NW;3;N;3;NW;2;0;
15.03.2020;1003.4;1001.3;1000.1;0;0;1;-0.5;9.6;6.6;65;29;36;NE;1;SE;4;SE;4;0;
16.03.2020;998.2;999;999.9;1;5;1;3.8;14;10.2;40;32;43;SE;3;SE;4;SE;2;0;
17.03.2020;1003.5;1004.3;1004;9;10;8;3.5;9.8;65.53074429348298;75;56;64;;0;NE;1;W;2;traces;rain
18.03.2020;1005.2;1003;1001.7;0;1;0;9;18.2;13.3;80;44;55;W;1;NE;2;SE;2;0;
19.03.2020;1000.3;998.9;997.9;1;1;1;6.1;18.6;14.4;86;47;56;SW;1;E;2;N;1;0;
20.03.2020;996.9;994;992.7;2;0;9;6.6;19.2;15.8;88;40;48;SW;1;E;2;NE;2;1.1;rain
21.03.2020;;996.1;999.6;9;10;9;6.1;6;4.3;82;71;68;N;3;N;4;N;4;0.2;rain
22.03.2020;1003.4;1004;1006.9;1;9;6;0.5;3.5;0.8;55;43;50;NW;3;N;4;N;3;0.1;snow and graupel
23.03.2020;1007.9;1006;1006.8;1;5;4;-1.6;3.3;1.8;51;36;38;NW;4;N;4;N;3;0;
24.03.2020;1006.7;1004.9;1004.3;6;3;1;-1.5;7.1;3.9;56;29;35;NW;2;N;3;N;3;0;
25.03.2020;1004.1;1003.7;1003.4;3;10;8;-0.9;2.6;1.9;51;56;64;NE;2;E;3;SE;3;traces;snow
26.03.2020;1000.1;998.7;997.4;10;9;8;2.1;10.3;8.6;60;36;46;SE;2;SE;2;E;1;0;
27.03.2020;996.7;994.9;993.7;4;3;6;3.8;15.5;11.8;72;34;44;W;1;E;2;SE;2;0;
28.03.2020;991.5;988.5;987.6;4;1;5;6.5;18.2;12.6;69;29;43;N;1;NE;2;NW;2;0;
29.03.2020;989.4;989.4;991.5;6;6;4;8.6;13.5;9.2;51;32;41;W;3;NW;4;N;3;0;
30.03.2020;998.2;997.8;998.3;9;8;1;1.1;6.1;3.8;54;27;29;N;4;N;3;N;2;0;
31.03.2020;1000.7;999.3;1000.5;5;5;5;0.4;6.2;1.4;58;37;72;;0;N;2;W;2;traces;snow
01.04.2020;999.9;995.9;993.3;0;1;1;-0.7;7.8;5.6;79;32;39;E;1;E;2;SE;2;0;
02.04.2020;990.8;987.6;985.7;0;0;0;0.8;12.4;9.4;57;25;25;W;1;E;2;SE;3;0;
03.04.2020;987.7;988.9;991.7;1;9;5;4.4;14.3;10.9;61;29;44;NW;1;NW;3;N;2;0;
04.04.2020;998.1;999.1;1000.7;9;2;0;6.8;14.7;;71;35;43;N;1;NE;1;N;2;0;
05.04.2020;1004.4;1002.8;1002.1;0;0;0;5.7;17.1;13.1;61;28;34;;0;SE;2;E;2;0;
06.04.2020;1003.6;1003.2;1003.5;0;0;0;8.2;19.2;15;51;24;27;SE;2;SE;4;SE;4;0;
07.04.2020;1006.7;1005.8;1005.2;0;0;0;9.4;19.5;15.6;33;19;20;SW;2;SE;3;SE;2;0;
08.04.2020;1004.9;1001.2;999.4;0;0;0;8.7;21.5;16.4;38;12;21;S;1;SE;3;SE;3;0;
09.04.2020;997.6;996.2;995.5;0;0;1;8.2;23;19.9;50;17;28;E;1;N;2;NW;2;0;
10.04.2020;1000.5;998.1;996.6;6;1;4;13.3;19.9;15.8;53;33;43;N;2;N;3;N;2;0;
11.04.2020;999.4;998.8;998.2;4;7;3;11.3;18.8;14.5;60;31;36;;0;N;3;E;2;0;
12.04.2020;996.9;992.5;989.6;0;1;3;9.4;21.6;18.8;57;31;40;NE;1;E;1;S;2;0.1;rain
13.04.2020;986.2;984.8;986.8;8;9;10;14.1;22.9;12.2;61;31;83;E;1;W;4;W;3;5.8;rain
14.04.2020;993;996.1;998.1;8;8;7;5.1;8.6;6.7;59;40;38;NW;3;NW;3;NW;2;traces;snow
15.04.2020;1000.5;998.4;997;4;9;5;6.8;15.3;11.9;46;25;37;W;2;W;2;W;2;0;
16.04.2020;995.7;991.7;989.9;7;2;8;8.5;21.6;17.3;58;26;36;NE;1;NE;2;SE;1;0;
17.04.2020;990.2;989.3;988.8;2;9;7;17.9;23.5;;36;30;41;W;3;NW;2;N;2;0;
18.04.2020;991.9;990.2;988.9;5;8;9;13.5;22.2;18.1;58;35;52;;0;NE;1;N;1;0.7;rain
19.04.2020;989.5;991.5;993.5;9;7;9;11.8;14.2;11.9;82;63;42;N;2;N;2;N;2;0.5;rain
20.04.2020;997.2;995.4;994.7;1;1;0;7.2;15.9;13;45;35;39;NE;2;E;2;E;2;0;
21.04.2020;996.6;995.6;995.6;4;0;0;9.3;15.9;13;48;29;34;E;1;E;2;E;2;0;
22.04.2020;998.7;996.8;995.5;0;0;0;10;17.7;13.7;47;27;38;E;1;E;3;SE;1;0;
23.04.2020;998;995.8;993.4;0;1;3;10.5;19.1;14.9;50;26;34;SE;1;E;2;E;2;0;
24.04.2020;989.5;984.7;982.2;5;9;8;10.3;22.9;19.5;62;24;32;E;1;W;3;W;3;0;
25.04.2020;980.6;983.5;984.6;4;1;1;16.5;17.4;13;43;28;44;W;3;N;4;N;3;0;
26.04.2020;987.6;986.8;986.3;1;2;6;10.3;16.9;14;62;31;38;E;1;NE;1;E;2;0;
27.04.2020;987.4;985.8;984.9;5;7;6;10.5;20.1;18.1;54;35;45;NE;1;E;2;SE;2;0;
28.04.2020;984.3;981.4;979.1;2;2;8;13.1;;21.6;78;40;41;E;1;E;3;E;3;traces;rain
29.04.2020;980.3;981.9;983;9;9;7;15.1;14.8;13.3;76;75;72;W;3;W;4;W;5;traces;rain
30.04.2020;985.5;982.6;980.8;4;6;5;15.4;22.2;19.9;58;35;43;W;3;S;2;SE;3;1.7;rain
01.05.2020;982.7;981;979.5;10;6;5;11.4;18.9;16.9;82;41;56;W;3;W;3;S;2;1.6;rain
02.05.2020;983.4;983.9;983.8;1;2;5;13.4;17.9;13.9;72;38;49;W;3;W;4;W;4;0;
03.05.2020;990.7;992.1;993;7;8;1;10.3;16.9;13.4;63;38;42;W;4;NW;4;NW;3;traces;rain
04.05.2020;994.7;991.9;989.9;1;8;7;12.1;19.7;17.4;64;32;38;E;1;S;1;S;2;0.9;rain
05.05.2020;990.5;989.9;990.1;9;8;10;11.2;16.2;13;71;35;45;NW;3;N;3;N;3;0.7;rain
06.05.2020;995.4;994.7;994.6;1;6;6;7.8;14.6;14.6;61;48;47;NW;4;NW;4;NW;3;0;
07.05.2020;996.6;994.1;994.8;5;1;1;12.5;21.2;18.6;49;27;26;W;4;W;4;W;3;0;
08.05.2020;996.3;992.6;990.6;8;7;3;12;23;19.6;60;27;38;SE;1;E;2;E;2;0;
09.05.2020;991;988;985.9;9;9;6;14.6;25.2;22.8;59;33;38;E;1;E;3;S;2;0;
10.05.2020;984;982.4;981.9;8;9;9;;23.6;19;60;50;80;SE;2;SE;2;S;1;0.3;rain
11.05.2020;977.2;971.8;972.3;6;10;10;15.5;21.5;15.4;74;48;91;NE;1;S;4;NW;3;8;rain
12.05.2020;990.7;992.6;991.8;9;3;1;4.8;13.1;10.1;74;32;44;NW;3;N;2;NE;1;0;
13.05.2020;988.3;986.8;983.3;9;9;10;9.2;16;11.1;70;56;80;SE;3;E;3;E;3;0.3;rain
14.05.2020;987.7;990.2;990.2;10;9;9;9.8;14;13.1;82;60;63;NW;3;N;3;N;1;10.5;rain
15.05.2020;988.4;990.5;994.4;10;10;9;8.3;9.1;9.8;95;88;80;NE;2;N;3;NW;3;4.9;rain
16.05.2020;998.5;997;995.6;4;8;5;12.1;18.1;16.3;70;46;52;E;1;SE;2;E;3;traces;rain
17.05.2020;995.2;995.4;996.1;9;5;4;12.8;20.4;18.6;71;43;48;NE;1;NW;2;NW;2;0;
18.05.2020;998.4;996.6;994.9;0;1;4;14.7;24.6;21.6;67;32;40;E;1;NE;2;SE;2;0;
19.05.2020;995.1;992.5;991;2;9;10;17.9;25.8;21.9;58;33;50;E;1;E;2;S;2;0;
20.05.2020;993.5;992.9;993.3;2;5;2;17.3;21.6;19;60;36;37;N;3;N;3;N;3;0;
21.05.2020;997.1;996.5;996.7;2;5;1;16.2;19.9;17.5;43;32;38;N;2;N;2;NE;3;0;
22.05.2020;1000;998.2;996.8;2;5;10;13.2;20.2;19.1;44;31;45;E;2;NE;2;NW;1;3.7;rain
23.05.2020;998;995.5;993.8;10;9;10;15.5;20.2;18;93;68;84;SW;1;SE;2;E;2;21;rain
24.05.2020;1001.7;1001.1;1002.1;7;4;8;13;18;12.6;70;50;75;W;4;W;3;W;4;5.3;rain
25.05.2020;1001.7;1000.8;1001.5;9;9;9;12.2;11.9;13.6;85;86;62;W;3;NW;4;NW;3;5.4;rain
26.05.2020;1005;1005;1006.1;9;6;7;12.1;14.5;12.1;75;74;79;NW;3;NW;3;NW;3;10.2;rain
27.05.2020;1007.4;1004.6;1003;3;5;1;13.1;21.1;18.4;66;38;40;NW;3;N;3;NW;3;0;
28.05.2020;1000.4;999.4;999.5;9;10;9;14.9;13;13.5;64;86;62;NW;1;NW;3;N;3;0.3;rain
29.05.2020;1000;997.8;997.6;9;9;6;13.1;17.3;12.5;72;59;87;NW;3;W;3;N;2;4.9;rain
30.05.2020;995.2;992.9;993.2;9;8;9;10.9;16.9;15.2;67;42;48;NW;2;NW;2;NW;3;traces;rain
31.05.2020;991.5;991.7;992.7;10;10;10;11.9;9.9;10.5;63;86;87;W;4;W;4;W;4;5.3;rain
01.06.2020;994.1;993;992.1;1;7;1;15.4;21.9;20.1;71;49;38;NW;3;NW;3;N;3;0;
02.06.2020;991.4;989.3;987;1;6;8;17.2;17.2;17.7;46;68;59;NW;3;N;4;NW;3;3.7;rain
03.06.2020;982.7;980;979.6;6;7;9;16.6;22.3;16.2;66;61;70;W;3;NE;2;W;3;2.6;rain
04.06.2020;975.2;972.7;970.2;6;8;9;14.9;23.6;19.5;82;49;86;NE;2;E;3;SW;1;9.3;rain
05.06.2020;973.8;976.2;977.4;10;10;3;84.28000988184183;17.5;16.3;95;70;73;W;3;W;3;SW;2;1.9;rain
06.06.2020;983.2;981.4;979.9;5;3;1;17.9;24.4;22.7;64;51;56;S;2;SE;4;SE;3;0;
07.06.2020;982.1;979;981.2;9;5;8;18.5;27.1;16.6;73;45;70;E;1;SE;3;W;6;2.6;rain
08.06.2020;987.8;988;987.7;9;9;9;13.1;17.5;16;75;63;75;W;3;NW;3;N;2;traces;rain
09.06.2020;987.4;986.5;986.5;9;6;9;15.7;21.2;16.8;76;61;88;N;2;N;1;N;2;0.9;rain
10.06.2020;985.5;984.4;983.9;10;9;4;14.8;;16.8;90;85;82;NW;2;NW;2;W;2;6;rain
11.06.2020;985.5;984.7;984.4;10;5;2;13.6;22.9;20.5;98;52;50;NE;1;E;3;E;2;0;
12.06.2020;985.6;984;983.5;3;8;3;18.9;26;24.5;73;48;56;E;1;N;2;E;1;0;
13.06.2020;985.4;984.9;983.2;4;6;3;21.5;28.7;26.4;72;47;52;SE;2;E;2;E;3;0;
14.06.2020;983.4;985.1;986;6;9;9;20.5;18.4;16.9;70;81;89;W;3;W;5;W;4;8.4;rain
15.06.2020;987.7;988;988;10;9;7;15.3;20.1;18.1;93;69;76;W;3;W;4;W;4;traces;rain
16.06.2020;988.8;987.7;987.1;6;10;6;19;22;20.8;74;69;65;W;3;NW;2;NW;2;0.1;rain
17.06.2020;985.8;984.5;983.6;9;10;8;19.6;22.1;21.1;71;69;72;NW;2;NW;2;NW;2;traces;rain
18.06.2020;985;986;986;9;9;9;16.5;20.9;20.5;79;60;62;W;5;W;4;NW;3;0.4;rain
19.06.2020;988.1;988.5;989.6;9;9;7;17.3;21.3;18.4;72;67;72;W;3;N;2;W;3;0.3;rain
20.06.2020;990.5;990.7;989.9;9;10;10;16.5;15.8;14.4;76;79;91;W;3;NW;5;W;5;36.2;rain
21.06.2020;990.1;991.3;991.9;10;10;10;14.5;15;16.7;93;93;83;NW;4;W;4;NW;4;12.8;rain
22.06.2020;992.9;994;993.7;9;8;3;17.3;24;23.8;75;51;45;W;4;NW;4;N;3;0;
23.06.2020;996.9;996.8;996.7;4;4;3;20.2;23.8;21.8;62;37;39;N;3;N;4;N;3;0;
24.06.2020;997.7;996.8;997.2;1;8;5;17.9;21.7;18.7;56;47;64;N;3;NW;2;NW;2;0.6;rain
25.06.2020;997.3;996.8;995;3;9;9;17.2;21.8;;75;53;59;NE;2;S;3;SE;2;0.8;rain
26.06.2020;992.7;989.6;988.3;9;3;4;16.8;27.3;19.7;85;50;91;S;2;SE;3;W;2;3.6;rain
27.06.2020;990.6;989.5;987.9;7;9;3;18.9;30.9;27;84;33;51;N;1;W;2;S;2;traces;rain
28.06.2020;991.2;989.5;988.2;7;2;2;23.6;31;27.8;62;41;45;W;1;NW;2;S;2;0;
29.06.2020;987.9;989.1;987.9;9;10;2;20.4;18.5;19.5;73;91;70;W;2;W;2;W;3;4;rain
30.06.2020;989.9;988.4;986.6;1;5;5;21.5;26.7;25.2;61;48;54;W;3;SW;2;NW;1;0;
01.07.2020;988.8;986.5;986.3;1;6;10;23.4;29.7;23;62;44;75;E;1;S;3;SW;3;3.4;rain
02.07.2020;987.1;986.6;987.4;5;6;9;23;28.6;24.7;64;47;61;W;3;NW;2;W;2;traces;rain
03.07.2020;990.1;991.2;991.7;10;5;5;19;24.1;22.2;75;48;47;W;4;NW;3;NW;2;0.5;rain
04.07.2020;994.8;993.3;991.8;1;3;1;21.2;26.6;24.3;59;35;45;E;1;NW;2;W;2;0;
05.07.2020;993;991;989.1;0;1;1;23.2;29.3;27.1;53;39;44;W;3;W;3;W;3;0;
06.07.2020;987.7;985.2;987.6;5;4;10;25;30.2;21.1;60;38;58;W;3;W;4;W;3;0.4;rain
07.07.2020;995.1;994.3;993.7;2;6;3;79.4647524914709;20.1;19;55;42;45;NW;3;NW;2;N;1;0;
08.07.2020;993.3;991;990.6;2;7;9;18.2;26.8;24.5;59;33;45;E;1;W;3;W;2;traces;rain
09.07.2020;994.4;992.2;990.1;9;5;1;18.1;28;26.6;74;44;45;SE;1;E;2;E;1;0;
10.07.2020;990.2;987.4;985.6;1;7;1;23.3;33.1;30.2;62;34;33;SE;1;SE;3;S;3;traces;rain
11.07.2020;992.2;996.6;998.2;5;10;10;21.1;16.3;13.8;73;89;95;NW;2;NW;3;NE;2;7.2;rain
12.07.2020;1000.4;1000.2;1000;0;6;3;16.2;20.6;19.6;73;42;46;NW;3;N;3;N;2;0;
13.07.2020;1000;997.2;995.7;2;8;1;18.5;22.4;20.6;62;36;41;E;1;N;2;NE;2;0;
14.07.2020;994.7;991.3;989.6;2;7;7;15.8;24.2;22;62;39;41;E;2;SE;2;SE;3;0;
15.07.2020;988.5;987.3;988.1;8;9;8;18.8;26.2;22.5;62;36;50;E;1;;0;S;1;0.4;rain
16.07.2020;990.8;990.4;991.1;10;10;10;17.4;20.2;16.3;80;66;74;W;3;NW;2;NW;3;2.9;rain
17.07.2020;992.5;993.2;992.8;7;9;4;16.7;15.7;16.6;74;68;73;NW;3;NW;4;W;3;6;rain
18.07.2020;991.2;991.4;991.8;10;9;9;13.5;17.8;17.6;93;79;82;NW;4;N;1;W;2;9.3;rain
19.07.2020;991.6;990.8;990.4;9;8;8;16.4;21.4;21.1;91;73;73;W;2;W;2;W;3;0.2;rain
20.07.2020;991.2;991.3;991.8;5;7;5;22.4;28.1;24;70;47;62;W;2;W;2;N;1;0;
21.07.2020;994.5;993.6;994;4;3;6;20.4;27.9;22.7;77;50;69;E;1;NE;1;W;1;1.5;rain
22.07.2020;995.6;994.8;992.4;1;8;6;20.6;25.2;24.2;75;54;57;NE;1;N;1;N;1;0;
23.07.2020;991.5;989.5;988.7;1;7;1;20.3;28;24.4;70;36;51;E;1;W;2;W;2;traces;rain
24.07.2020;987.6;986.1;987.1;9;9;10;18.4;25.5;18.7;80;55;83;E;1;S;1;S;1;5.6;rain
25.07.2020;987.8;988.9;988.9;9;8;3;19.4;24.3;23.5;69;56;56;W;2;W;3;W;2;0;
26.07.2020;988.9;989.9;990;5;10;6;20.8;22.6;22.4;66;67;63;SE;1;W;2;W;2;traces;rain
27.07.2020;994.3;992.7;990.8;1;4;1;23.1;27.8;26.1;53;41;44;NW;3;W;2;NE;1;0;
28.07.2020;989.5;987.6;985.9;1;2;7;23.2;34.8;31.1;65;27;48;E;1;W;2;S;3;39.9;rain
29.07.2020;992.3;993.4;993;8;8;5;23.1;28.4;24.8;74;48;59;W;4;W;2;SW;2;0;
30.07.2020;995.1;994.5;992.7;1;1;1;24;29.2;25.8;48;30;48;E;1;N;2;NW;1;0;
31.07.2020;992.8;991.2;990.6;1;1;2;22;30.7;27.5;67;36;39;E;1;NW;2;N;2;0;
01.08.2020;992.2;990;989;0;1;0;21.6;28.6;26;47;36;37;NE;1;NE;2;NE;1;0;
02.08.2020;990.1;987.9;986.9;9;9;10;20.6;27.8;24.6;60;42;63;SE;2;E;3;NW;1;3.2;rain
03.08.2020;984.8;984.3;982.6;10;9;9;20.1;20.6;20;94;84;84;SE;1;NW;2;NW;1;12.9;rain
04.08.2020;980.6;986.1;990.4;10;9;10;18.2;18.4;14.3;93;82;92;NW;1;NW;2;W;4;0.8;rain
05.08.2020;992.8;994.3;993.8;10;10;9;15.2;16.5;17.6;82;81;79;NW;3;NW;3;W;3;0.4;rain
06.08.2020;995.2;995.5;995.5;6;3;3;18.6;25.4;23.4;68;61;70;NW;2;NW;2;NW;2;0;
07.08.2020;997.1;995.8;995;1;5;4;21.6;31;26.3;77;36;56;SE;1;NE;2;NW;2;0;
08.08.2020;996.5;994.9;993.9;1;1;1;21.9;31.9;26.9;74;34;52;SE;1;N;2;NW;2;0;
09.08.2020;994;992.5;990.8;0;2;5;23.1;31.2;27.2;66;46;47;SE;1;N;2;NW;3;0;
10.08.2020;991.9;990.4;990.7;0;4;6;22.8;31.7;27;72;36;55;SE;1;E;2;E;3;0;
11.08.2020;993;993.3;993.4;3;5;8;21.4;27.4;24.9;78;52;68;NE;1;E;2;S;2;traces;rain
12.08.2020;994.4;993.3;992.3;3;1;1;21.2;29.5;27.3;81;42;45;NE;2;E;2;SE;2;0;
