date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
01.05.2014;985.7;985;984;5;3;4;13.2;;16.7;80;40;54;W;4;W;2;NW;1;0;
02.05.2014;984.8;983.7;985;1;2;9;12.8;22.5;14;83;39;90;E;1;SE;2;NE;2;13.7;rain
03.05.2014;988.6;990.3;991.9;10;10;10;9.5;10;8.6;87;79;69;N;2;NW;3;NW;3;0.2;rain
04.05.2014;993.5;991.5;992.7;3;4;7;7.6;15.5;12.2;62;33;39;NW;4;N;4;NW;3;0;
05.05.2014;996;993.9;992.7;6;7;7;7.3;13.8;12.6;66;44;47;NW;3;NE;2;NE;2;0;
06.05.2014;994.2;991.9;990.2;5;7;9;9.2;20.6;17.8;77;42;44;E;1;SE;3;SE;3;0;
07.05.2014;989.4;988.1;989.7;7;9;10;85.74169207484904;18.6;12.5;76;58;96;SE;2;E;2;W;3;4.6;rain
08.05.2014;992.5;992.5;991.4;2;4;1;14;19.7;17.1;69;42;46;W;4;W;4;W;3;0.4;rain
09.05.2014;991.1;991.3;989.7;9;5;7;13.6;21;19;88;52;59;W;3;W;4;W;3;0.1;rain
10.05.2014;992.9;989.8;986.7;6;5;7;15.4;20.4;19;73;45;50;W;3;W;2;SW;2;0.7;rain
11.05.2014;984.5;985.2;984.7;9;10;10;16.4;12;9.6;85;97;96;SW;2;W;2;W;2;26.9;rain
12.05.2014;987.4;988;988.1;2;3;5;11.7;17.5;12.9;66;39;46;W;4;W;3;W;3;0;
13.05.2014;989.6;989.4;989.7;10;9;9;10.7;14.5;12.3;71;53;63;W;3;N;1;NW;2;traces;rain
14.05.2014;992.7;994.4;995.8;6;8;9;11.1;13.7;12.1;79;45;44;NW;3;NW;4;NW;4;0;
15.05.2014;996.7;994.8;993.9;10;10;10;8.5;9.6;10.7;74;90;84;NW;4;NW;5;NW;5;23.5;rain
16.05.2014;990.5;991.1;992.2;10;10;10;8.8;9.6;8.7;95;95;96;NW;4;NW;3;NW;4;23.2;rain
17.05.2014;990.7;990.5;989.9;10;10;10;8.8;11.5;10.2;98;89;94;NW;4;W;2;W;3;1.2;rain
18.05.2014;988.1;990;989.9;9;10;9;11.3;13.2;14.2;88;85;85;SW;3;S;2;S;2;2.8;rain
19.05.2014;989.4;988.9;988.2;10;3;1;10.5;21.4;19.7;99;51;53;E;2;SE;4;SE;3;0;
20.05.2014;990;990.7;990.5;1;2;3;14.7;24.2;21.8;77;40;42;SE;2;SE;3;SE;3;0;
21.05.2014;993;992.2;990.8;1;2;7;17;;23.3;74;45;47;SE;2;SE;4;SE;4;0;
22.05.2014;988.9;988.3;986.8;8;3;7;19.4;26.6;24.6;71;46;52;SE;3;SE;4;SE;4;0;
23.05.2014;985.2;984.7;985.5;0;4;5;19.3;28.1;25.3;82;48;51;SE;3;SE;4;SE;3;0.9;rain
24.05.2014;987.2;987.2;989.3;9;8;1;18.6;24.9;18.5;88;50;92;;0;SE;3;NW;1;62.2;rain
25.05.2014;994.5;993.4;992;6;6;7;19;25;23.1;63;42;44;NW;3;N;2;NE;2;0;
26.05.2014;991.6;987.9;985.8;9;5;9;17.2;24.8;21.8;80;61;71;NE;1;E;2;NE;3;3.6;rain
27.05.2014;984.4;982.3;982.3;6;9;9;17.5;21.6;14.6;88;71;92;N;1;SE;1;W;4;15.3;rain
28.05.2014;983;983.3;984.1;9;9;8;15;15.3;13.8;77;85;76;SW;3;W;5;W;5;1.1;rain
29.05.2014;985.5;986.9;988.2;9;10;8;13.6;14.3;12.8;87;95;83;W;3;W;3;N;3;8.4;rain
30.05.2014;991.7;993.2;993.5;6;9;9;10;14.7;13.2;80;51;66;NW;3;NW;3;NW;3;traces;rain
31.05.2014;993.8;992.4;992.3;1;6;8;13.3;18.1;16.3;68;45;48;NW;3;N;3;NW;3;0.1;rain
01.06.2014;992.5;991.6;991.6;9;8;7;14.5;19.9;17.2;67;51;57;W;2;W;3;NW;2;traces;rain
02.06.2014;993;991.1;990.5;8;9;9;15.7;20.2;17.9;65;39;41;NW;3;N;3;NW;2;0;
03.06.2014;991.1;989.6;989.7;9;9;7;13.9;19.5;17.2;80;46;63;E;1;NW;2;NE;2;0;
04.06.2014;988.2;986;984.7;3;4;1;14.8;21.5;20.9;83;41;44;E;1;E;2;SE;3;traces;rain
05.06.2014;989.1;991.5;991.9;8;8;9;16.2;19.4;18;80;61;64;W;3;W;3;W;2;traces;rain
06.06.2014;995.1;994.1;993.4;1;1;1;18.2;24.3;21.9;67;37;37;E;1;NE;2;NE;2;0;
07.06.2014;994.6;993.9;993.6;1;1;1;17.9;27.2;24.8;64;43;46;NE;2;SE;2;SE;2;0;
08.06.2014;996.7;996.2;995.5;8;2;1;20.1;29.7;26.6;75;34;38;SE;1;E;1;N;1;0;
09.06.2014;996.2;995.2;993.8;1;1;1;21.3;31;28.4;70;38;40;E;1;SE;3;SE;3;0;
10.06.2014;994.5;993.4;992.7;1;1;1;22.3;32.6;28.7;67;36;42;E;1;SE;3;SE;3;0;
11.06.2014;995.1;994.4;995.1;3;2;9;24.5;31.8;27.2;68;41;44;SE;1;NW;2;NW;3;0.2;rain
12.06.2014;997.3;997;994.4;5;9;8;22.2;26.6;25.9;81;55;51;NW;4;NW;3;NW;2;0;
13.06.2014;994.5;991.2;988.5;5;5;7;19.5;24.9;23.5;58;46;44;N;2;NW;2;N;2;traces;rain
14.06.2014;990.4;989.4;990.1;8;5;5;17.3;21.6;19.6;64;48;46;NW;3;NW;3;N;3;0.2;rain
15.06.2014;993.6;993.4;993;1;7;4;16.2;20.2;19;73;57;55;NW;2;NW;3;N;2;0;
16.06.2014;994.3;992;991.1;4;8;8;16.3;20.8;20.1;65;41;44;N;2;N;2;N;2;0;
17.06.2014;991.7;991.2;990.6;9;6;3;17.5;23.4;21.7;62;36;38;NW;2;N;2;NE;2;0;
18.06.2014;993.2;992;991.1;0;7;1;19.1;24.8;23;61;37;40;NW;2;N;2;N;2;0;
19.06.2014;990.8;988.1;985.8;1;7;7;19;24.2;22;69;43;48;E;1;W;3;W;3;3.4;rain
20.06.2014;989;987.6;988.9;9;8;8;13.7;19.6;17.4;96;42;46;W;2;NW;3;N;3;traces;rain
21.06.2014;992;991.6;991.7;9;9;7;15.7;19.8;18.5;67;48;46;NW;3;NW;3;N;2;0;
22.06.2014;993.6;992.3;991.8;8;4;2;17.2;24;23.1;59;40;39;NW;2;W;2;W;2;0;
23.06.2014;995.7;993.1;990.6;3;2;8;18.7;25.7;24;57;42;46;NW;2;NW;2;SE;2;0;
24.06.2014;990.5;991.2;988.9;8;9;1;18;19.8;20;55;54;57;NW;2;W;2;W;2;0.2;rain
25.06.2014;985.3;982.4;984.6;8;7;9;15.8;22.9;13.8;80;43;94;NE;2;SE;2;NW;4;3.7;rain
26.06.2014;990.1;990.7;989.5;9;5;4;13;20;19.5;77;45;42;W;4;W;2;NE;2;0;
27.06.2014;993.5;992.9;992.1;1;7;3;16.3;24.1;23;63;37;40;E;1;E;2;S;3;0;
28.06.2014;991.9;989.2;986.7;4;7;7;20;28.7;25.8;69;42;46;E;1;S;2;SE;4;0;
29.06.2014;985.8;982.7;985.4;9;9;9;20.7;24.5;17.7;78;65;82;NE;2;S;2;W;3;15.8;rain
30.06.2014;985.7;987.2;988.7;10;10;7;13.1;16.7;15.7;96;90;72;W;3;W;3;W;3;9.1;rain
01.07.2014;993.8;993.3;992.9;1;5;6;16.9;22.5;20.8;65;36;44;W;3;NW;2;SE;2;0.5;rain
02.07.2014;994.1;993.6;995.3;6;10;10;16.7;21.7;16.2;83;59;92;E;1;E;1;W;2;6.6;rain
03.07.2014;1000.1;999.8;998.5;1;6;1;17.4;25.1;23.4;69;42;36;W;4;W;2;W;3;0;
04.07.2014;996.7;991.7;988.8;0;3;8;19.1;27.5;24.6;63;35;42;SE;1;SE;4;S;4;traces;rain
05.07.2014;985.7;986.8;987.2;9;9;9;19;24.8;21.9;75;65;87;E;1;SE;2;W;1;1.9;rain
06.07.2014;990.2;989.2;987.8;6;3;0;22.6;93.17191158014808;27.5;64;43;45;W;3;SE;2;S;3;0;
07.07.2014;990.3;990.3;987.7;1;6;7;23.9;28.4;28.8;67;49;48;SW;2;E;2;SE;2;0;
08.07.2014;983.8;979.9;979;9;9;5;22.5;30.1;25.7;84;44;54;SE;2;S;4;SE;4;0.2;rain
09.07.2014;981;981.5;982.8;9;7;6;16;20;17.5;81;60;62;W;4;W;5;W;4;traces;rain
10.07.2014;983.7;983.7;983.7;2;8;9;16.7;19.6;19;65;53;54;W;3;W;2;W;3;10;rain
11.07.2014;983.2;982;982.5;10;10;9;13.7;17.2;16.2;97;89;89;NW;4;W;5;W;4;14.6;rain
12.07.2014;984.7;984.3;984.8;2;3;5;18.3;24.9;22.1;77;46;59;W;3;W;3;W;3;0;
13.07.2014;987;987.9;986.5;6;10;8;21.3;18.2;20.4;69;95;80;W;1;S;3;SE;2;9;rain
14.07.2014;989.1;988.7;989.1;7;6;8;18.9;26.5;24.2;86;45;51;E;1;N;1;W;2;0;
15.07.2014;993.6;993.3;993;3;2;6;22.2;28;25.2;65;46;55;NW;4;NW;2;W;2;traces;rain
16.07.2014;995.7;994.1;993.8;3;2;4;23.6;29.2;25.3;62;40;50;NW;2;N;2;NW;3;0;
17.07.2014;995.6;993.6;993.8;6;4;4;24;30.1;24.6;56;36;52;NW;2;NW;2;NW;3;traces;rain
18.07.2014;995.1;993.2;993.3;2;5;5;22.8;29.6;26.2;67;42;52;W;1;N;2;NW;3;0;
19.07.2014;993.6;991.8;990.3;0;3;0;22.1;30.2;28.4;77;44;42;E;1;E;3;SE;3;0;
20.07.2014;988.6;985.6;984.9;3;2;10;23.9;32.9;29.6;75;42;51;E;2;SE;4;S;3;2.9;rain
21.07.2014;983.4;982.7;984.4;6;9;10;23;28.9;22.7;81;53;81;W;1;W;2;N;2;0.6;rain
22.07.2014;985;985.9;986.5;10;10;10;19.4;23;20.6;84;74;95;W;3;NW;2;N;2;9.4;rain
23.07.2014;988.1;986.2;987.6;9;8;7;19.8;27.2;20.9;71;38;63;NW;3;N;3;NW;3;0.7;rain
24.07.2014;987.5;986.5;986.4;2;7;4;18.7;24.9;23.9;71;49;48;NW;3;NW;2;N;2;0;
25.07.2014;989.3;989.3;988.8;9;4;5;19;25.9;23.8;84;48;56;SE;1;SE;2;S;2;0;
26.07.2014;989.5;987.8;987.4;5;7;8;19.9;28.2;24.9;74;47;55;SE;1;SE;3;SE;2;0;
27.07.2014;988.8;988.7;988;4;9;7;21.9;20.9;23.6;77;93;69;NE;1;W;3;NW;2;3.3;rain
28.07.2014;988.4;986.7;985.5;10;8;9;20.1;23.8;23.6;92;68;66;NW;1;E;2;SE;3;traces;rain
29.07.2014;984.5;983.5;981.7;10;7;6;19.7;25.1;24.2;95;65;68;SE;2;SE;3;SE;3;5.2;rain
30.07.2014;983;983.3;982.8;8;10;10;21.2;22.7;20.9;83;84;96;SE;2;SE;3;N;1;25.3;rain
31.07.2014;985.4;986.7;987.9;9;9;9;20;23.3;20.6;95;72;93;NW;1;NE;1;N;3;1.1;rain
01.08.2014;988.3;987.5;986.7;10;9;6;18.7;23.2;23.2;93;73;74;NW;3;NW;2;N;2;0;
02.08.2014;987;985.8;985.2;1;2;1;19.9;28.9;27;89;53;50;SE;1;SE;4;S;3;0;
03.08.2014;987.1;986.1;986;3;9;10;22.2;24.8;22;85;54;86;SE;1;E;4;NW;2;1.6;rain
04.08.2014;990.1;990.6;990.2;8;5;3;19;24.7;22.9;84;53;63;W;2;NW;3;NW;2;0;
05.08.2014;991.5;990.5;990.1;9;9;9;20;23.3;21.4;73;60;72;NW;1;W;4;W;3;traces;rain
06.08.2014;991.8;991;989.8;9;5;7;19.5;24.7;22.1;80;54;69;NW;3;N;3;NW;3;traces;rain
07.08.2014;990.4;989.5;989.1;4;5;7;18.5;25.4;23.4;76;44;54;NW;2;N;2;W;3;0;
08.08.2014;990.9;989.6;988.5;6;1;1;20.5;28;26;73;43;44;W;3;N;1;SE;1;0;
09.08.2014;987.7;988;989.7;2;6;9;19.9;30.2;25.1;84;45;61;E;2;W;1;NW;1;0;
10.08.2014;990.8;988.6;986.7;9;4;3;21.4;28.2;26.4;79;55;61;W;2;SE;3;SE;3;0;
11.08.2014;987.9;988.2;990.7;9;9;10;23.1;26.6;18.7;76;50;91;;0;W;4;W;3;3.5;rain
12.08.2014;991.1;992.3;990.9;10;10;9;18.4;17.4;16.2;84;89;91;W;3;W;2;W;1;9.2;rain
13.08.2014;987.6;982.1;981.2;10;9;10;15.9;20.2;18.5;97;80;95;SE;2;SE;3;W;2;2.4;rain
14.08.2014;988.1;988.4;987.9;9;9;7;16.3;18.9;17.9;67;65;65;W;2;W;3;W;3;traces;rain
15.08.2014;;987.8;988.8;4;8;10;17.2;23.8;16.9;62;40;84;W;3;W;2;SW;2;0.2;rain
