date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
21.03.2013;985.6;987.4;989.7;10;9;4;6.2;7.4;4;80;53;57;W;3;NW;4;NW;4;traces;rain and graupel
22.03.2013;991.3;991.2;992.3;4;6;2;-0.1;4.2;1.1;67;48;56;NW;4;NW;3;N;3;0;
23.03.2013;993.9;993;993.8;10;8;9;-3;2;-0.7;74;53;56;NE;3;NE;2;NE;3;0;
24.03.2013;995.4;994.2;993.7;10;10;10;-6.4;-2.7;-2.1;58;88;77;NE;3;SE;3;SE;3;2.3;snow
25.03.2013;990.7;987.8;985.9;10;10;10;-3.4;-2.1;-2;94;86;69;SE;3;NE;3;NE;2;1.9;snow
26.03.2013;982.9;982.7;984;10;10;10;-4.7;-2;-2.4;90;84;90;NW;2;NW;3;NW;3;3.1;snow
27.03.2013;985.3;986.1;987.5;10;9;8;-3.9;0.3;-1.1;89;67;75;NW;2;NE;2;E;2;0;
28.03.2013;987.7;987.2;986.8;1;4;9;-2.6;4;1.7;92;63;77;SE;2;SE;4;SE;4;traces;rain
29.03.2013;981.7;982.3;981.8;10;7;10;2;7.2;4.2;99;65;89;SE;3;W;2;S;2;0.8;rain
30.03.2013;981.5;980.2;978.8;10;10;10;2.6;3.9;4.3;93;92;94;NE;1;SE;2;NE;2;20.2;rain and snow
31.03.2013;976.5;978.3;981;10;10;10;1;1.4;0.7;98;92;98;NW;3;NW;4;NW;3;4.2;snow
01.04.2013;983.9;984.8;985.8;7;10;10;-0.2;4;2.7;80;50;67;W;3;NW;1;E;2;traces;snow
02.04.2013;;984.1;985;10;10;10;1.6;3.6;2.7;75;66;74;E;2;NE;2;N;2;6.6;snow
03.04.2013;984.3;985.2;986.3;10;10;10;0.2;1.6;0.9;97;93;94;NW;4;NW;3;NW;3;2.6;snow
04.04.2013;985.6;985.7;985.3;10;5;10;1;6.4;4.6;81;56;66;NW;3;NW;2;NE;2;0;
05.04.2013;980;979;981.3;10;10;10;3.8;7.8;5.1;88;75;92;SE;2;SE;3;N;2;0.9;rain
06.04.2013;987.1;989.9;991.5;10;10;9;3.4;6.3;5.3;90;67;69;NW;2;N;3;NW;3;traces;rain
07.04.2013;993.6;993.3;992.2;10;10;10;3.3;4.2;4.1;82;79;71;N;3;NW;2;NW;3;traces;rain
08.04.2013;988.2;984.8;982;0;8;9;2.7;9.2;7.7;65;46;50;N;2;E;3;SE;3;0;
09.04.2013;982.1;981.7;980.6;3;6;6;4.1;12.8;11.2;85;49;50;;0;E;3;SE;3;traces;rain
10.04.2013;983.5;985.1;986.8;9;7;3;6.9;13.6;11.1;89;48;53;NW;1;W;4;W;2;0.2;rain
11.04.2013;986.5;983.7;982.9;9;9;6;6.1;18.3;14.7;84;36;55;NE;1;S;3;SW;2;traces;rain
12.04.2013;978.8;982.7;985.6;9;9;9;9.8;15.3;10.1;85;51;87;;0;W;4;SW;1;0.2;rain
13.04.2013;991.7;994.8;996.7;9;5;1;11;16.6;13.8;64;40;40;W;4;W;4;NW;3;traces;rain
14.04.2013;1003.1;1002.5;1002.1;2;8;1;11.5;18;14.8;65;37;46;SW;1;NW;3;N;2;0;
15.04.2013;1001.9;999.6;998.4;7;0;0;9.4;19.2;15.4;74;38;41;NE;1;SE;3;SE;3;0;
16.04.2013;998;997.5;997.1;3;4;1;12.1;18.5;;60;40;41;SE;2;SE;4;SE;3;0;
17.04.2013;998.9;997.9;997.1;9;5;7;11.5;22.1;18.5;66;52;62;NE;1;W;3;W;1;traces;rain
18.04.2013;996.1;993.1;992.1;7;8;7;13.8;25;21.6;72;41;44;SE;2;SE;2;SE;3;traces;rain
19.04.2013;993.3;995;994.7;9;10;10;16.8;13.9;107.31549022289514;83;91;93;W;4;W;2;W;1;2.5;rain
20.04.2013;997.1;996.9;996.7;10;10;9;10.3;15.2;12.7;84;67;75;NW;2;NW;2;N;2;0;
21.04.2013;996;992.4;989.9;5;1;2;9.1;20;17.6;88;47;49;;0;E;2;SE;2;0;
22.04.2013;990.6;989.5;989.3;1;5;1;13.7;21;17.8;76;46;57;W;2;E;2;NW;1;traces;rain
23.04.2013;994.1;995.7;996.5;0;8;6;14.7;20.7;18.1;75;47;52;W;2;W;3;W;2;0;
24.04.2013;1002.2;1000.8;999.6;4;6;2;14.9;22.5;19.6;75;44;48;SE;1;E;2;SE;2;0;
25.04.2013;1000.8;998.8;996.7;1;2;1;17.7;24.8;20.7;64;39;50;NW;2;W;2;N;1;0;
26.04.2013;991.7;986;980.9;0;3;6;16.7;27.4;;74;37;40;E;1;E;2;SE;3;traces;rain
27.04.2013;978.2;977.2;977.7;9;9;9;18.6;24.7;20.5;67;43;49;W;2;N;1;S;4;traces;rain
28.04.2013;983.1;988.1;990.2;9;3;9;15.2;20.1;15.9;86;62;73;W;3;N;2;N;3;traces;rain
29.04.2013;990.4;991.5;993;9;5;9;11.1;18;15.4;88;64;77;NE;1;NW;2;W;2;0;
30.04.2013;995.3;990.9;989;6;9;9;14.3;22.1;20.8;82;56;68;N;1;S;3;N;1;0;
01.05.2013;997;995;993.1;9;0;5;14;21.8;19.5;80;57;67;N;2;NE;2;NE;2;5;rain
02.05.2013;993.1;990.9;989.4;10;9;10;12.2;17.7;16.8;98;80;93;NE;1;NE;1;N;1;12.8;rain
03.05.2013;986.3;988.2;988.3;10;10;5;15;15.7;14.6;96;73;74;W;1;NW;3;N;2;0;
04.05.2013;992.3;992.5;992.8;6;5;9;13.9;19.9;17.9;78;56;69;N;2;NW;1;E;2;3.2;rain
05.05.2013;997.3;997.6;997;5;8;9;14.2;19.4;18.7;81;54;61;W;3;N;2;NE;2;traces;rain
06.05.2013;995.3;993.3;992.1;9;8;7;15.1;22;18.7;89;62;71;NE;1;SE;3;SE;2;3.1;rain
07.05.2013;991.8;991.1;990.4;9;9;9;16.3;19.7;17.5;96;77;96;SE;2;SE;3;E;1;21.7;rain
08.05.2013;991.4;990.8;990.4;9;5;5;16.6;23.5;20;93;56;70;SE;1;SE;3;SE;3;traces;rain
09.05.2013;991.6;990.8;989.2;0;7;1;16.7;24.8;21.6;82;45;46;W;1;SE;4;S;3;0;
10.05.2013;987.9;986.1;987.8;4;7;10;17.4;23.2;15.3;66;43;86;SE;2;SE;3;NW;5;7.7;rain
11.05.2013;988.9;987.9;988;9;10;10;12.8;12.9;12.5;86;97;93;NW;3;W;2;NW;3;7.9;rain
12.05.2013;988.4;987.1;988.2;10;9;7;11.7;15;11.5;83;63;81;NW;3;N;2;W;4;1;rain
13.05.2013;993.4;991.2;991.4;2;4;9;10.4;16.6;10.8;62;37;74;W;4;NW;3;W;3;0.7;rain
14.05.2013;990.7;988.8;987.2;6;5;3;13;20.3;17.6;77;44;49;NW;2;N;2;SE;2;0;
15.05.2013;984.1;981.6;980.7;1;3;1;79.47665841823576;;46.173930055947025;68;44;49;SE;3;SE;4;SE;4;0;
16.05.2013;980.2;978.5;978.3;4;9;10;16.7;23.6;20.3;76;47;49;SE;3;SE;5;S;3;0;
17.05.2013;977.8;978.3;978.2;7;8;9;17;21;18.8;79;60;75;SE;2;SE;4;SE;3;3.1;rain
18.05.2013;984;987.8;985.7;9;2;1;15.8;17.3;20.3;80;81;44;W;2;NW;1;SE;3;6.9;rain
19.05.2013;984.1;982.6;981.6;1;7;9;14.9;24.9;19.5;69;42;88;E;1;S;4;SE;3;2.5;rain
20.05.2013;987.8;989;987.6;9;9;6;13.8;18.8;16.5;69;51;59;W;2;SW;3;S;2;0.2;rain
21.05.2013;988.2;986.8;985.8;6;7;10;14.9;17.8;10.5;70;56;96;W;3;E;2;NW;1;32.3;rain
22.05.2013;983.1;981.2;981.3;9;4;8;11.4;19.5;15.4;87;42;54;W;2;W;3;W;4;0.1;rain
23.05.2013;984.7;981.8;981.2;9;8;9;10.2;13.3;11.9;70;48;51;NW;3;N;3;N;2;0;
24.05.2013;982.3;982.8;983;5;8;9;10.9;13.2;;74;58;65;W;3;W;3;W;3;traces;rain
25.05.2013;984;984.3;984.2;8;7;9;8.9;13.2;11.5;82;65;71;W;3;W;3;W;3;0.4;rain
26.05.2013;984.5;983.9;984.3;4;5;5;11.3;15.5;10.5;75;48;60;W;4;W;4;W;4;traces;rain
27.05.2013;983.1;984.7;984.9;10;10;9;8.5;10.6;10.9;83;79;81;W;5;W;4;W;4;0.4;rain
28.05.2013;983.3;979.7;;10;6;4;11.8;20.5;16.6;83;48;64;S;1;S;2;S;3;0;
29.05.2013;976.1;974.9;977.6;7;5;9;13.7;23;14.8;80;41;66;SE;2;S;4;W;2;0;
30.05.2013;977.9;975.6;973.8;9;10;10;12.2;10.2;9.7;74;96;96;W;4;W;4;W;4;17.5;rain
31.05.2013;974.2;976.4;977.5;10;10;9;8.9;10.3;9.9;97;91;92;S;2;SW;3;SE;1;9.1;rain
01.06.2013;980.8;;980.9;6;6;9;11.7;17.3;14.6;81;51;57;W;2;W;4;W;3;6.9;rain
02.06.2013;981.4;984.8;988.6;10;10;9;11.9;14.3;10.8;97;91;92;SE;1;S;1;W;5;4.2;rain
03.06.2013;991.7;992.2;992.1;9;10;10;10.7;10.9;9.8;81;91;93;W;4;W;4;W;4;6.4;rain
04.06.2013;990.7;990.9;990.7;10;10;9;9.2;11.4;12.2;93;83;84;W;4;W;5;W;4;4.8;rain
05.06.2013;992.4;993.1;993.4;10;10;9;13;15.5;15.1;93;86;82;NW;3;N;1;N;2;0.6;rain
06.06.2013;995.5;995.6;994.4;9;9;6;13.3;17;17.8;83;67;71;NW;2;NW;2;NW;2;0;
07.06.2013;995;994.3;992.7;9;7;5;16.2;20.6;19.5;80;63;66;NW;2;N;3;N;2;0;
08.06.2013;992.5;989.7;987.8;1;3;7;18.7;25.1;22.4;77;48;51;NW;2;N;2;E;2;0;
09.06.2013;986;982.8;980.7;2;5;8;18.4;26.8;24.8;80;47;49;E;1;SE;4;SE;3;0;
10.06.2013;981.3;982;982.4;5;9;9;20.7;21;18.1;68;63;74;NE;1;NW;3;W;4;25.2;rain
11.06.2013;986;989.5;989.9;10;10;1;13.7;17.4;15.9;96;83;91;NW;3;N;2;NW;2;23.7;rain
12.06.2013;994.5;994.5;995.1;1;4;1;16.1;22.2;20.1;60;38;41;NW;3;N;3;NE;2;0;
13.06.2013;996.7;994.3;992;1;4;1;19.3;24.8;22.4;64;33;42;W;1;NE;2;E;2;0;
14.06.2013;992.4;994.5;993.1;5;8;8;20.6;22.7;20.4;60;51;61;W;4;NW;3;N;2;traces;rain
15.06.2013;992.8;990.7;989.9;9;7;9;17.5;25.3;25.6;82;57;52;W;1;E;2;S;2;traces;rain
16.06.2013;993.2;992.3;991.2;10;6;1;19.2;27.1;24.7;87;55;62;N;1;SE;2;SE;3;traces;rain
17.06.2013;992.6;991.5;990.3;3;1;0;22.2;30.1;28.8;82;61;54;E;1;E;3;SE;3;0;
18.06.2013;991.7;991.1;991.3;0;2;7;24.3;32.5;29.3;76;53;57;E;1;SE;2;SE;2;0;
19.06.2013;992.5;990.9;989.8;3;2;0;24.8;32.4;29.9;76;48;55;E;1;SE;3;SE;3;0;
20.06.2013;989.4;987.5;985.7;0;1;0;26;33;30.6;73;52;52;SE;3;SE;4;S;4;0;
21.06.2013;988.1;989.4;988.9;1;1;3;23.4;27.6;26.9;67;49;57;W;4;NE;2;NE;2;0;
22.06.2013;991.4;989.8;989.9;6;4;9;21.6;26.5;23.3;74;59;74;NW;2;NW;2;NW;2;traces;rain
23.06.2013;989.8;988.3;987.1;3;4;4;21.8;26.4;25.8;75;51;50;W;2;NW;3;NW;2;22.4;rain
24.06.2013;990.5;991.3;990.8;10;10;10;13.1;12.7;12.6;86;96;93;NW;5;NW;4;NW;4;48;rain
25.06.2013;989;992.3;993.8;9;10;9;13;14.3;14.8;90;84;66;W;4;NW;4;NW;4;1;rain
26.06.2013;996.3;999.1;999.9;9;10;7;13.1;13.7;12.9;77;89;73;W;3;NW;3;NW;3;1.1;rain
27.06.2013;1000.1;998.3;997.3;9;8;8;12.6;17.9;15.7;65;49;50;NW;3;NW;2;NW;2;0;
28.06.2013;995.6;994.1;993.7;1;8;8;14.5;20;17.5;68;42;55;NW;2;NW;3;W;3;0;
29.06.2013;994.6;;991.3;2;6;4;16.4;21.3;83.1310721726766;67;47;49;W;3;NW;3;W;2;0.1;rain
30.06.2013;994.5;995.2;994.8;8;4;6;15.8;20;18.9;82;39;41;NW;3;NW;4;N;2;traces;rain
01.07.2013;996.4;994.6;993.9;4;3;1;17.6;23.4;21.6;56;41;43;NW;1;N;1;SE;2;0;
02.07.2013;993.4;991.7;990.7;1;2;4;17.9;27.5;25.1;72;48;49;SE;2;SE;2;SE;3;0;
03.07.2013;989.8;988.2;988;8;5;8;19.3;27.9;25.3;76;46;47;SE;1;SE;4;SE;3;traces;rain
04.07.2013;993.8;994.7;995.2;7;3;1;20.9;25.7;24.9;76;55;54;W;2;NW;2;NW;2;0;
05.07.2013;998.6;998.3;999;6;9;7;21.7;26.6;22.8;75;55;71;NW;3;N;3;NW;3;traces;rain
06.07.2013;1001.3;1000.6;1000.4;8;5;2;20.9;25.7;23.4;79;64;66;NW;2;N;3;N;3;traces;rain
07.07.2013;1001.8;1001.5;1000.7;2;5;1;20.3;27.2;24.4;76;55;57;NW;2;N;3;NE;3;0;
08.07.2013;1002.2;1001.7;1000.1;1;1;0;20.4;25.9;23.8;63;44;51;NW;3;N;3;NE;3;0;
09.07.2013;999.4;996.2;993.8;1;1;1;20.6;27.1;24.7;67;47;51;NW;2;NE;2;N;2;0;
10.07.2013;992;989.4;987.4;6;3;1;22.1;28.2;25.1;71;46;52;E;1;N;2;W;2;10.6;rain
11.07.2013;989.5;990.2;991.7;8;4;2;17.7;22.4;19;91;44;47;W;1;NW;3;N;3;0;
12.07.2013;993.4;993.6;993.5;5;9;2;18;;21.5;61;44;47;NW;3;NW;3;NW;2;0;
13.07.2013;994.6;993.8;993.4;1;9;4;19.3;22;21.3;61;51;54;NW;2;N;2;NW;2;traces;rain
14.07.2013;995.1;994.1;993.2;1;6;4;19.4;25.4;23.3;61;45;46;NW;3;NW;3;NW;2;0;
15.07.2013;994.2;993.6;994.5;9;7;2;19.1;24.9;21.5;73;47;47;W;1;NW;3;N;3;0;
16.07.2013;999.4;998.2;997;1;2;0;18.5;24.7;22.4;64;44;44;NW;2;N;1;N;1;0;
17.07.2013;997.8;996.3;995.5;1;2;0;18.9;28.1;26;71;37;39;NE;1;E;2;SE;2;0;
18.07.2013;996.8;995.5;994.2;0;5;4;21.6;29;26.8;72;40;45;E;1;NE;2;NE;2;0;
19.07.2013;994.9;993;991.3;8;3;1;22.4;29.8;26.9;65;42;51;NE;1;N;2;NW;2;0;
20.07.2013;993.1;993.1;993;7;6;1;22.1;28;24.6;66;45;51;NW;3;N;3;N;2;0;
21.07.2013;996.9;996;995.2;0;2;0;21.1;26.6;24.8;61;42;44;NE;2;N;2;NE;2;0;
22.07.2013;995;992.6;990.4;0;0;0;21.4;28.4;25.6;66;39;42;E;1;NE;2;N;1;0;
23.07.2013;990;989.2;987.7;1;4;1;21.2;30.1;27.7;69;37;45;E;1;NW;2;W;2;0;
24.07.2013;991;989.7;988.9;1;8;7;22.4;30.8;27.1;64;35;48;E;1;NE;2;W;2;traces;rain
25.07.2013;992.3;991.3;990.8;9;5;3;22.2;29.2;26.2;76;53;63;W;3;W;3;NW;2;traces;rain
26.07.2013;992.3;990.8;989.3;1;5;7;22.2;30.7;28.6;80;44;47;E;1;NE;2;SE;2;0;
27.07.2013;989.8;988;986.6;2;2;1;24.1;33.6;31.2;75;41;40;E;1;E;2;SE;2;0;
28.07.2013;988;988;986.5;1;1;0;25.4;36.4;33.1;73;41;47;SE;2;SE;2;SE;3;0;
29.07.2013;988.2;987;984.1;0;5;9;50.50636659545357;31.3;27.7;71;54;63;W;3;SW;1;SW;2;traces;rain
30.07.2013;992.6;992.9;993.7;7;3;5;;26.2;23.2;78;55;53;W;4;W;4;NW;3;traces;rain
31.07.2013;994.9;994.2;993.8;3;9;1;22.2;25.9;24.2;67;57;58;W;3;W;4;NW;3;traces;rain
01.08.2013;996;994.1;993;1;2;1;22.3;28.6;26.4;69;45;49;NW;2;NE;2;N;1;0;
02.08.2013;993.7;991.8;990.6;0;1;0;21.1;33.2;30.5;73;39;39;NE;2;E;2;SE;2;0;
03.08.2013;991.8;991.5;990.7;0;1;1;22.8;36.8;30.5;79;27;44;E;1;W;1;W;2;0;
04.08.2013;994.7;993.7;991.7;7;1;9;26.4;34;30.2;63;41;48;SW;2;E;2;S;2;7.4;rain
05.08.2013;996.3;994.1;992;1;1;0;20.1;29.4;28;89;42;43;NE;1;E;2;E;2;0;
06.08.2013;991.6;990.1;987.7;1;1;3;23.4;33.7;32.5;73;42;37;SE;2;NE;2;SE;3;0.3;rain
07.08.2013;990.4;987.7;986.6;1;0;6;23.7;34.7;32.4;61;37;38;W;2;SE;3;SE;3;0;
08.08.2013;988.2;987.8;986.9;2;4;6;24.5;37.6;34.4;72;31;31;;0;SE;3;SE;3;0;
09.08.2013;992;990.2;990.3;9;8;9;23.3;27.5;22.3;79;66;86;W;2;NW;3;NW;1;13.4;rain
10.08.2013;994.5;994.2;992.7;7;9;1;16.9;23.1;21.8;74;47;56;NW;4;NW;3;NW;2;0;
11.08.2013;993.2;991.8;991.4;0;4;1;19.9;27.2;23.8;65;43;46;E;1;W;3;W;3;traces;rain
