date;airPressure_7h;airPressure_14h;airPressure_19h;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;hum_7h;hum_14h;hum_19h;windDir_7h;windBeauf_7h;windDir_14h;windBeauf_14h;windDir_19h;windBeauf_19h;precip;precipType
06.02.2017;984.4;988.7;991.4;10;10;10;3.2;3.4;2.3;96;92;91;NE;2;NW;2;NW;3;8;rain
07.02.2017;993.6;992.8;994.3;10;2;1;0.5;3.3;0.6;85;63;72;N;2;N;3;N;2;0;
08.02.2017;996.7;999.3;1001.9;10;10;10;-1.5;-1.6;-2.3;80;71;73;N;2;N;2;N;2;0;
09.02.2017;1004.1;1002.9;1003.2;10;9;10;-3.5;0.2;-0.6;84;74;80;N;2;E;2;E;2;traces;snow
10.02.2017;1001.3;1000.6;1000.7;10;9;9;0.2;1.7;;88;64;65;SE;3;SE;4;SE;3;0;
11.02.2017;999.7;999.9;1000.4;7;9;9;-0.4;1.5;1.4;84;79;75;SE;3;SE;3;SE;3;traces;snow
12.02.2017;1003.6;1005.6;1007.1;9;10;9;0.3;2.7;2.2;79;68;68;SE;3;SE;3;E;2;0;
13.02.2017;1009.4;1008.9;1009.5;0;0;0;-2.5;4.3;0.7;90;61;72;E;1;E;3;SE;2;0;
14.02.2017;1008.9;1009.7;1010.5;1;0;0;-3;5.3;1.7;90;68;83;NE;2;E;2;NE;2;0;
15.02.2017;1010.6;1009.5;1009.5;0;1;0;-2.7;9.2;3.7;94;46;61;N;1;NE;2;W;2;0;
16.02.2017;1008.8;1006.3;1005;0;1;10;-2.3;4.4;-0.2;94;73;96;NE;1;SE;2;SE;1;0;
17.02.2017;999.3;997.9;998.7;10;9;7;-2;4.8;4.3;98;86;85;S;2;W;1;W;3;0.2;rain
18.02.2017;999;999.7;1001.2;10;10;4;54.925276712850206;6.2;3.8;86;79;88;W;3;NW;3;NW;2;2.4;rain
19.02.2017;1000.6;998.8;996.9;1;9;3;-1.5;52.209711407489536;2.1;97;80;89;SW;1;NE;1;W;1;0;
20.02.2017;996.9;995.8;993.5;10;4;2;3.6;8.7;4.8;82;66;82;W;3;W;4;SW;1;4;rain
21.02.2017;986.9;986.1;988.3;9;10;7;8.6;10.4;10.5;81;80;73;W;5;W;4;W;3;4.4;rain
22.02.2017;988.7;984.5;983.8;10;9;5;7.2;14.3;11.6;96;60;66;SW;2;W;5;W;4;1.7;rain
23.02.2017;982.8;979.7;974.9;9;9;9;11.5;18.4;11.9;66;30;60;W;4;W;4;S;2;1.6;rain
24.02.2017;978.8;982.6;987.4;9;9;6;8.1;10.7;6.5;71;39;53;W;4;NW;4;NW;3;0;
25.02.2017;996.9;997.9;998;4;5;9;1;8.8;4.8;73;38;55;W;3;NW;3;W;1;0;
26.02.2017;993.2;992.3;991.8;9;10;9;1.1;9.4;8.8;75;46;46;NE;1;E;2;S;2;0;
27.02.2017;990.4;984.3;980.4;3;9;8;0;11;11.1;86;47;37;;0;SE;3;S;2;0;
28.02.2017;973.8;978.7;;9;9;10;2.7;11.3;8.7;76;51;62;N;1;W;2;SE;2;0.9;rain
01.03.2017;979.4;982.1;985;10;5;1;5.8;11.3;8.2;65;38;48;W;4;W;4;W;3;0.5;rain
02.03.2017;984.5;987;990.6;10;8;3;5.6;12.3;9.8;81;47;43;W;2;W;4;W;3;0.2;rain
03.03.2017;995.6;990;986.8;6;9;6;3.9;14.8;10.6;61;34;60;W;3;SE;3;SE;3;0;
04.03.2017;980;975.6;977;8;2;9;5.3;20.1;15;85;28;47;NE;2;S;4;S;4;0;
05.03.2017;981.6;981.5;979.4;7;10;9;10.7;;8.9;55;43;80;W;3;N;2;W;2;0.1;rain
06.03.2017;980.4;979.2;977.9;9;7;9;7;11.7;9.2;68;38;55;W;4;W;3;S;2;traces;rain
07.03.2017;982.2;985.9;990;9;8;7;5.1;8.7;6.9;79;65;72;W;2;W;3;W;3;1.6;rain
08.03.2017;999;998.5;997;5;3;3;3.5;11.1;6.7;76;46;62;NW;3;NW;2;W;2;2.7;rain
09.03.2017;993;992.8;992.5;10;9;9;7.8;13.3;11;88;55;71;W;3;NW;2;W;2;3.2;rain
10.03.2017;991.7;993.8;997.4;7;10;10;6.6;7.1;6.8;70;74;66;W;4;NW;4;NW;4;1.1;rain
11.03.2017;999.7;997.4;996.3;8;6;9;5.3;10.2;8.3;71;42;48;NW;3;N;3;NW;3;traces;rain
12.03.2017;994.9;994;994.1;3;5;9;3;7.2;6.7;74;49;55;N;2;N;3;NW;2;0;
13.03.2017;998.1;999.5;1000.4;0;1;4;1.2;10.5;6.4;78;47;62;NW;2;NW;3;W;2;0;
14.03.2017;1003;1002.9;1003.4;9;7;3;3.4;12.5;9.9;78;42;55;N;1;NW;4;NW;2;0;
15.03.2017;1002.8;1001.9;1001.6;4;10;6;9;12.6;11.7;62;57;55;W;2;NW;3;NW;3;0;
16.03.2017;1000.8;996.8;995.9;8;4;3;7.6;16.5;13.1;69;25;46;NW;1;NW;4;NW;2;0;
17.03.2017;993.4;987.2;984.5;2;7;7;4.8;20;13.8;75;32;53;SW;1;SW;2;SW;2;9;rain
18.03.2017;982.2;979.1;980.4;10;10;9;7.7;10.3;10.1;86;72;73;SW;1;W;6;W;6;17.4;rain
19.03.2017;986.7;986.2;983.6;10;10;9;6;9;11.4;81;86;83;NW;3;W;1;W;2;4.6;rain
20.03.2017;986.6;986.7;986;9;7;5;11.5;16.8;13.2;74;52;66;W;2;W;4;W;2;0;
21.03.2017;986.5;985.2;984.9;9;9;8;11.1;17.6;14.4;76;46;62;W;3;NW;2;E;2;0;
22.03.2017;986.9;990.1;991.2;10;10;9;10.9;8.4;7;76;78;77;N;2;N;3;N;2;traces;rain
23.03.2017;990.8;992.4;993;10;9;4;5.6;10.2;7.6;87;71;83;NE;1;NW;2;W;1;0;
24.03.2017;999.2;1001.6;1002.6;10;10;9;8.5;11.2;10.2;80;66;64;NW;2;N;2;N;2;0;
25.03.2017;1003.5;1000;996.7;7;7;6;6.1;13.1;9.2;67;37;49;N;3;N;2;NW;2;0;
26.03.2017;997.9;998.5;1000;4;1;1;5.2;11.4;7.3;64;28;46;N;2;N;3;NE;2;0;
27.03.2017;1002.5;1000.8;999.5;0;0;2;2.9;14;10.4;71;31;41;;0;E;2;NW;1;0;
28.03.2017;999;997.1;996.6;1;0;1;5.6;19.8;14.6;55;24;45;W;1;E;1;W;2;0;
29.03.2017;998.5;997.1;997.6;3;4;4;14.3;22.3;17.3;44;33;44;W;4;W;3;W;3;0;
30.03.2017;1001.4;1001.3;1001.3;9;9;6;14.1;18.4;15.7;55;44;53;NW;3;NW;2;E;2;0;
31.03.2017;999.3;995.2;993.2;6;3;1;9.2;21.8;18;76;38;47;N;1;SE;3;SE;3;0;
01.04.2017;990.4;987.3;986.7;0;0;1;12.4;22.8;19.3;58;32;41;SE;2;SE;4;SE;3;0;
02.04.2017;990.1;991;991.8;0;1;1;11.5;23.1;18.6;62;33;37;NE;1;E;2;E;2;0;
03.04.2017;995.8;994.7;994.7;1;3;5;12.6;20.7;16.7;64;43;54;W;2;NW;3;N;3;0.2;rain
04.04.2017;996.1;994.7;994.5;6;7;9;11;17.9;14.1;72;46;53;NW;2;NW;3;NW;4;2;rain
05.04.2017;994.5;993.3;991.4;10;8;7;9;13.1;12.4;83;64;62;W;4;W;4;W;4;3;rain
06.04.2017;992.9;994;995.2;2;6;4;7.7;10.9;9.4;59;42;44;NW;3;NW;4;NW;3;2.6;rain
07.04.2017;993.6;992.8;993.4;10;10;10;5.7;7.6;8.3;83;92;87;W;3;W;3;W;3;14.5;rain
08.04.2017;996.2;998;999;10;9;10;10.4;14;13.6;76;65;60;W;3;NW;4;NW;2;traces;rain
09.04.2017;1001.6;1000.7;999.4;1;2;0;8.9;18.1;13.7;84;41;55;W;1;E;2;E;2;0;
10.04.2017;996.6;992.3;989.4;0;1;5;9.5;21.2;17.8;76;44;51;;0;E;2;SE;2;0.1;rain
11.04.2017;994.4;996.1;997.3;10;8;8;9.3;13.3;10.9;66;44;48;N;4;NW;4;N;2;0;
12.04.2017;996.7;992.1;988.1;10;8;9;7.9;16.9;15.1;63;39;48;W;2;W;2;SW;2;0.4;rain
13.04.2017;985.2;986.8;988.9;10;9;9;11.2;12.5;10;87;74;72;N;1;W;3;N;1;3.1;rain
14.04.2017;990.7;990.1;990.1;9;9;6;10.5;13.9;11.1;72;50;68;W;2;NW;2;W;1;traces;rain
15.04.2017;990.5;988.3;987;9;9;9;9.8;15.7;14.4;79;48;58;W;2;W;4;W;2;0.7;rain
16.04.2017;990.5;990.2;990.7;9;9;9;8.8;12.1;8.3;76;38;68;W;2;NW;3;W;3;0.1;rain
17.04.2017;992.3;989;987.7;9;9;10;6.5;9.6;7.5;86;70;91;W;3;W;3;W;2;19.2;rain
18.04.2017;990;990.6;993.3;6;9;9;5.4;9.5;4.5;79;57;87;NW;3;NW;4;NW;3;2.5;rain and snow
19.04.2017;993.5;994.9;998;10;10;10;1;1.5;1.4;88;93;95;NW;4;NW;4;NW;5;14.5;rain and snow
20.04.2017;1001.8;1004;1005;10;10;9;2.3;4.8;4.1;63;53;51;NW;4;N;4;N;3;traces;rain and snow
21.04.2017;1005.2;1001.1;999.2;5;6;2;3.9;12.3;9.3;57;44;50;NW;3;W;4;W;3;0;
22.04.2017;994.4;991.9;992.9;10;10;10;10.2;12.9;5.6;49;54;90;W;4;W;4;NW;2;3.6;rain
23.04.2017;995.2;994.9;995.6;8;5;8;6.1;10;9.1;71;52;48;NW;3;NW;3;W;3;traces;rain
24.04.2017;996.8;991.8;988.1;3;3;4;7.8;14.3;13.5;55;46;50;NW;2;SE;2;SE;2;0;
25.04.2017;983.9;981.9;;5;5;7;9.1;21.1;16.2;80;42;58;SE;2;N;2;NE;2;0;
26.04.2017;;981.9;985.4;9;9;10;10.3;15.7;8.9;81;64;79;NE;2;N;2;NW;2;0.6;rain
27.04.2017;986.8;988.8;988;10;10;10;5.8;7.7;7.3;92;80;89;NW;2;NW;2;NW;2;4.3;rain
28.04.2017;983.7;984.3;986.2;10;10;9;4.4;6.2;5.9;92;87;84;NW;2;NW;2;NW;3;1.1;rain
29.04.2017;993.2;992.3;992.9;1;7;6;7;13.2;10.4;74;44;60;W;4;NW;3;W;2;0;
30.04.2017;994.6;992.5;990.8;0;6;1;7.8;16.5;13;73;41;50;E;1;SE;3;SE;3;0;
01.05.2017;988.8;987.1;987.1;9;5;9;9.7;16.6;15.3;71;50;55;SE;4;SE;4;SE;3;3.7;rain
02.05.2017;990.8;992.4;993;10;7;2;7.7;17.4;14.5;78;46;56;W;4;W;2;SE;2;0;
03.05.2017;993.9;993.2;991.6;3;10;7;11.5;15.9;11.1;76;66;97;NE;1;SE;2;NE;1;5.2;rain
04.05.2017;990.5;989.6;988.1;9;10;2;10.4;14.8;12.2;97;77;98;S;1;SE;2;W;1;2.2;rain
05.05.2017;991.1;991.8;991.7;8;7;10;11.5;17.2;14.6;84;60;68;W;3;NW;3;W;4;traces;rain
06.05.2017;991.2;986.3;982.9;9;4;9;13.1;21.6;19.3;78;52;51;W;2;E;3;SE;3;traces;rain
07.05.2017;984.1;984.6;984.7;9;8;9;13.7;15.7;14;84;86;84;W;2;W;3;W;4;4;rain
08.05.2017;985.6;984.6;986;9;9;10;13.6;19.9;12.6;81;36;84;W;3;N;3;W;5;7;rain
09.05.2017;989.6;990.4;991;10;10;4;7.1;9.1;7.1;96;55;54;N;3;N;3;N;3;0.5;rain
10.05.2017;990;986.8;984.1;8;8;1;6.3;14.7;13;69;47;53;;0;SE;2;SE;3;0;
11.05.2017;983.4;981.4;977.7;1;2;9;8.9;;20.2;78;48;53;NE;2;E;2;E;3;0;
12.05.2017;978.3;980.1;980.5;9;6;9;15.6;23.4;19.9;72;47;57;S;1;W;3;S;1;0;
13.05.2017;984.1;986.9;988.9;9;7;9;16.6;22.2;18.2;73;57;67;W;4;W;4;W;2;2.3;rain
14.05.2017;994.3;;996.7;1;9;9;17;22.6;18.6;68;58;70;N;1;NW;3;NE;1;0.1;rain
15.05.2017;1001.1;1001.6;1002.2;9;9;9;16.2;20.8;17.2;75;64;79;W;2;NW;2;W;2;1;rain
16.05.2017;1004.8;1002.7;1001.7;7;2;8;17;23;19.9;68;43;55;W;1;NE;2;N;2;0;
17.05.2017;1001.9;999.1;996.7;7;2;1;17.2;22.4;20.4;66;40;38;NE;1;SE;1;SE;2;0;
18.05.2017;992.3;990.3;989;3;5;1;18.4;26.4;23.2;55;34;40;SE;3;S;4;SE;3;0;
19.05.2017;987;985.1;984.3;1;1;1;19.6;26.9;24.3;54;40;42;S;3;SE;4;SE;4;0;
20.05.2017;992.7;993.7;994.6;9;10;10;14;15.2;15.5;65;61;61;W;3;NW;4;NW;4;11.7;rain
21.05.2017;998;998.1;996.7;10;6;6;12.6;17.2;16.6;87;64;68;W;4;W;4;W;4;0;
22.05.2017;995.8;993.4;991.9;1;5;8;16.7;22.8;20.4;55;51;63;N;2;N;2;NW;1;traces;rain
23.05.2017;992.5;990.3;990.4;9;5;6;18;25.4;21.6;74;40;59;E;1;W;2;NW;2;1.2;rain
24.05.2017;991.8;991.9;993;9;8;9;16.8;19.8;17.2;76;58;46;NW;2;NW;3;N;3;4.6;rain
25.05.2017;995.6;995.7;995;8;9;2;12.5;16.7;16.4;70;57;56;NW;4;NW;3;NW;3;traces;rain
26.05.2017;995.7;994.1;993.4;2;5;1;16.6;21.8;20.7;59;42;45;NW;2;NW;3;N;2;0;
27.05.2017;996.7;996.6;996.7;0;2;1;19;24.6;21.3;60;41;43;N;2;N;2;NE;2;0;
28.05.2017;999.3;997.8;996.1;0;0;1;17.6;24.2;22.2;61;40;41;SE;1;SE;3;SE;3;0;
29.05.2017;993;991.1;989.5;8;3;5;17.3;27.7;25.2;66;34;45;NE;1;E;1;SE;2;0;
30.05.2017;990.1;988;988;4;3;6;21.3;31.3;27.8;67;40;44;E;1;E;3;S;2;traces;rain
31.05.2017;992.4;993.5;992.6;6;8;7;22.7;24.5;23.4;64;61;64;W;3;NW;2;W;2;traces;rain
01.06.2017;995.9;994.9;993.8;7;6;8;20.1;26;23.4;57;42;46;N;2;NW;2;N;1;0;
02.06.2017;994.7;991.9;990.6;3;3;3;20.2;27.1;24.4;48;40;55;NE;1;E;2;;0;0;
03.06.2017;992.1;989.7;988.1;4;5;4;21.2;27.4;24.1;65;40;59;E;1;E;2;SW;2;traces;rain
04.06.2017;984.8;986.5;990.1;7;10;9;22.4;23.3;17.1;65;53;88;S;2;W;4;W;3;2.4;rain
05.06.2017;992.2;989.4;986.7;3;1;3;17.9;24.1;22;59;42;56;N;2;E;2;E;3;0;
06.06.2017;983;979.7;981.4;4;9;10;20.7;27.4;20.5;69;46;69;E;1;S;4;W;3;0.7;rain
07.06.2017;991.6;992.9;994.4;9;9;7;14.9;18.7;16.3;60;43;57;W;3;W;3;W;3;traces;rain
08.06.2017;;995.7;994.1;1;6;4;16.2;22.2;20.3;52;37;39;NW;3;W;2;NW;1;0;
09.06.2017;993.8;990.5;989.4;3;2;8;17.6;26.6;24;56;34;40;SE;1;SE;4;SE;3;4.8;rain
10.06.2017;994.1;994.5;994.9;9;5;6;15.8;23.9;21.7;88;39;41;W;2;NW;3;N;3;0;
11.06.2017;997.8;995.5;992.6;1;3;7;19.2;25.5;23.2;65;35;41;E;1;N;2;NE;1;0;
12.06.2017;990;988;987;7;7;7;18.7;31.6;27.4;64;36;49;NE;1;W;4;W;3;0;
13.06.2017;992.5;989.7;989.2;1;1;3;19.5;28.3;25.3;49;31;33;N;3;W;4;NW;3;0;
14.06.2017;994.7;992.9;991.6;5;3;3;18.4;24.9;23.4;55;35;36;NW;3;N;2;NE;2;0;
15.06.2017;994.3;992.6;990.8;1;1;1;19.5;28.3;25.4;53;28;32;SE;1;E;2;SE;2;5.2;rain
16.06.2017;989.9;988.7;990.7;9;9;9;18.3;26.4;21.9;93;37;55;W;2;W;4;NE;3;2.8;rain
17.06.2017;994.8;994.7;996;4;8;10;16.1;20.3;15.3;65;39;72;NW;4;NW;4;N;2;0.7;rain
18.06.2017;998.5;998.4;998;4;5;1;18.6;24.1;;61;39;43;NW;3;N;3;N;2;0;
19.06.2017;999;996.8;994.7;1;1;1;20.8;28;25.7;60;36;39;SE;1;N;1;N;1;0;
20.06.2017;993;990.1;988.1;0;1;5;21.3;32.8;30.3;62;32;35;NE;1;W;3;W;3;0;
21.06.2017;991;990;989.5;1;7;8;24.5;29.6;27.7;57;42;51;N;2;NW;2;W;2;0;
22.06.2017;991.6;989.2;987.2;1;3;6;23.1;32.9;31;62;37;38;E;1;W;2;SW;3;1.8;rain
23.06.2017;986.6;987.2;987.9;9;8;7;21.1;30.4;29.1;82;38;40;E;1;NW;2;NW;2;6.1;rain
24.06.2017;;989.3;987.8;3;1;3;24;31.2;28.8;54;36;46;W;2;W;4;W;3;0;
25.06.2017;989.4;988.3;987.9;9;10;7;23.5;24.2;19.8;54;62;83;W;2;W;3;W;2;6.4;rain
26.06.2017;989.3;988.2;986.3;5;5;1;21.9;28.3;27.2;64;39;43;W;3;W;3;W;2;0;
27.06.2017;985.8;984.8;982.2;7;8;8;22;27;27.3;72;53;47;NE;1;NW;1;S;2;0;
28.06.2017;978.4;975.1;973.8;4;9;8;23.5;32.8;27.9;66;39;40;E;1;SE;4;S;4;0.3;rain
29.06.2017;971.5;975.8;977.3;5;9;9;21.9;20.1;23.5;60;64;44;S;2;W;4;W;3;1;rain
30.06.2017;982.9;983.9;981.8;1;4;9;20;26.2;22.3;51;34;49;W;5;W;2;N;3;traces;rain
01.07.2017;985.1;987;986.5;10;5;7;16.9;24.8;23.7;67;39;37;W;4;W;4;W;3;0.3;rain
02.07.2017;989.4;991.2;990.6;8;9;7;19.3;20.3;20.5;60;67;63;W;4;W;4;W;4;1.3;rain
03.07.2017;995.8;994.9;994.8;7;7;4;16.2;24.5;21.9;85;39;51;NW;2;NW;3;W;3;0;
04.07.2017;995.4;994.6;994.7;5;8;8;21.5;25.1;23.8;53;41;43;W;2;W;3;NW;2;traces;rain
05.07.2017;995.1;991.6;990.1;1;5;5;21.9;31.3;29;56;28;32;E;1;W;2;W;2;0.2;rain
06.07.2017;995.4;993.6;993;1;2;3;20.7;29.5;26.7;65;37;46;NE;1;NE;2;SE;3;0.1;rain
07.07.2017;992.2;991.8;989.3;3;5;5;21.6;29;28.5;62;44;38;S;2;S;1;W;3;0.2;rain
08.07.2017;990.5;990.2;990.1;2;9;6;53.68379430069123;24;27.7;55;70;44;W;4;W;3;W;2;0.6;rain
09.07.2017;990.8;989.5;988.3;2;8;7;24;31.1;24;63;39;70;SE;1;E;2;S;2;4.1;rain
10.07.2017;987;984.8;985.4;9;3;9;20.8;30;22.3;81;56;84;S;2;E;3;E;1;18.8;rain
11.07.2017;988.1;989.2;988.5;9;6;8;20.1;27.7;26.2;74;38;40;W;3;W;4;NW;2;0;
12.07.2017;990.3;986.8;986.3;5;8;9;22.4;29.8;24;62;37;62;W;2;SW;2;NW;1;0.2;rain
13.07.2017;993.5;993.8;993.5;7;2;1;18.8;23.8;21.4;64;30;33;W;3;NW;3;N;3;0;
14.07.2017;993.4;990.6;989.7;5;7;7;16.4;21.9;21.3;56;42;47;NE;1;E;2;W;2;0.9;rain
15.07.2017;992.3;993.9;995.9;9;9;6;16.4;18.6;15.5;72;58;73;NW;3;NW;3;NW;3;1.4;rain
16.07.2017;999.4;998.1;997.2;0;6;9;16.9;23.6;22;65;40;49;NW;3;NW;2;W;2;0;
17.07.2017;997.8;995.9;994.9;3;4;7;19.7;27.7;25.4;59;32;40;E;1;W;1;NW;1;0;
18.07.2017;996;993.8;992.2;1;5;1;21.4;30.9;27.5;62;30;36;E;1;SE;3;SE;3;0;
19.07.2017;991.7;989.2;988.8;5;5;9;22.1;31.1;24;58;35;56;E;1;E;3;SE;1;traces;rain
20.07.2017;988.4;985.6;984.6;5;5;9;20.9;33.1;29.9;69;29;39;NE;1;SW;2;S;3;8;rain
21.07.2017;990.7;990.2;988.4;4;4;4;20.7;28.4;26.7;74;46;48;W;3;N;2;E;2;traces;rain
22.07.2017;989.2;988.8;989.2;8;4;7;22.8;31.4;28.1;64;36;44;SE;2;W;2;W;3;0;
23.07.2017;990.1;990.5;989.9;9;6;8;22;;21.2;74;43;90;SE;1;NW;3;W;3;8.6;rain
24.07.2017;987.2;980.7;981.1;10;9;9;18.3;20.2;18.4;91;84;91;N;1;NE;1;W;2;11.6;rain
25.07.2017;981.2;981.6;981.1;5;9;4;16.5;21.1;19;66;48;56;W;4;W;4;W;4;traces;rain
26.07.2017;;980.4;980.7;9;9;7;17;18.4;16.7;60;61;75;SW;3;W;4;W;4;9;rain
27.07.2017;985.1;985.8;985.7;10;9;9;14.6;20.3;;92;69;74;W;4;W;3;W;2;0.4;rain
28.07.2017;987;987.3;990;9;5;9;20.4;25.4;21.4;68;45;58;W;3;W;4;W;4;0;
29.07.2017;994.3;992.5;991.4;1;5;7;19.3;28.3;26.4;70;38;47;E;1;E;2;S;2;0;
30.07.2017;990.4;988.2;988.5;1;0;9;20.9;32.8;28.4;74;42;54;SE;2;SE;2;E;1;traces;rain
31.07.2017;992.6;992.7;992.8;4;6;1;24.5;32.3;29.5;59;40;41;W;2;E;2;SE;2;0;
01.08.2017;993.7;991.9;990.6;0;0;0;26.3;35.4;31.8;60;33;39;S;2;S;4;SE;3;0;
02.08.2017;994.1;994.1;993.3;7;1;7;26.6;32.9;29.6;59;37;47;W;3;NW;2;W;2;traces;rain
03.08.2017;;988.5;989.2;7;3;8;24.8;37.5;29.7;60;28;46;E;1;SE;3;NW;3;0;
04.08.2017;988.9;988.4;987.8;7;1;5;26.1;32.6;30.5;66;41;50;N;1;N;2;W;2;traces;rain
05.08.2017;991.8;990.7;989.2;9;8;1;23.9;28.2;28;45;44;53;NW;2;W;1;S;2;0.3;rain
06.08.2017;993.9;995.6;997.4;9;8;10;22.2;20.8;18.1;75;80;90;W;2;N;2;W;3;10.1;rain
07.08.2017;997.2;995.5;994.1;1;4;6;18;24.8;23;70;40;44;NW;3;NE;2;SE;1;0;
08.08.2017;992.6;989.7;989.1;9;9;1;18.1;23.7;23.9;85;60;65;SE;3;S;4;SE;3;0;
09.08.2017;993.2;991.4;990.1;2;2;1;21.8;30;28.7;61;43;56;;0;E;2;SE;2;traces;rain
10.08.2017;;989.5;988.4;2;8;8;25.3;32;22.2;66;38;86;W;2;SE;2;NW;1;21.3;rain
11.08.2017;989.7;987.1;987.9;9;7;9;16.8;20.1;17.7;86;68;72;W;3;W;4;W;4;0.2;rain
12.08.2017;991.2;992.4;992.4;8;8;8;17.7;22.1;19.1;68;46;63;W;3;W;4;W;3;0;
13.08.2017;994.9;994.8;995;9;6;1;17;23.8;21.3;73;54;63;NW;3;W;3;W;3;0;
